like1,like2,parlr_T,parlr_RRR,parlr_RH,parRRR_factor,paralb_ice,paralb_snow,paralb_firn,paralbedo_aging,paralbedo_depth,simulation_0,simulation_1,simulation_2,simulation_3,simulation_4,simulation_5,simulation_6,simulation_7,simulation_8,simulation_9,simulation_10,simulation_11,simulation_12,simulation_13,simulation_14,simulation_15,simulation_16,simulation_17,simulation_18,simulation_19,simulation_20,simulation_21,simulation_22,simulation_23,simulation_24,simulation_25,simulation_26,simulation_27,simulation_28,simulation_29,simulation_30,simulation_31,simulation_32,simulation_33,simulation_34,simulation_35,simulation_36,simulation_37,simulation_38,simulation_39,simulation_40,simulation_41,simulation_42,simulation_43,simulation_44,simulation_45,simulation_46,simulation_47,simulation_48,simulation_49,simulation_50,simulation_51,simulation_52,simulation_53,simulation_54,simulation_55,simulation_56,simulation_57,simulation_58,simulation_59,simulation_60,simulation_61,simulation_62,simulation_63,simulation_64,simulation_65,simulation_66,simulation_67,simulation_68,simulation_69,simulation_70,simulation_71,simulation_72,simulation_73,simulation_74,simulation_75,simulation_76,simulation_77,simulation_78,simulation_79,simulation_80,simulation_81,simulation_82,simulation_83,simulation_84,chain
-158.5,-109.94,-0.005127,0.0001343,0.01675,1.46,0.1892,0.721,0.462,22.02,5.98,3752.0,3752.0,3792.0,3928.0,3988.0,4032.0,3752.0,3808.0,3976.0,4052.0,4066.0,4076.0,4108.0,3752.0,4132.0,4132.0,3752.0,3868.0,4026.0,4132.0,4132.0,3792.0,3868.0,3952.0,4120.0,4132.0,4132.0,4136.0,4136.0,3816.0,3988.0,4056.0,4094.0,4136.0,4136.0,4136.0,3752.0,3752.0,3848.0,4132.0,4136.0,4136.0,3958.0,4136.0,3752.0,3752.0,3848.0,4026.0,4096.0,4132.0,4136.0,4108.0,3816.0,3850.0,3946.0,4076.0,4110.0,4120.0,4148.0,3752.0,3752.0,3752.0,3752.0,3752.0,3792.0,3952.0,4074.0,4156.0,4156.0,3752.0,3764.0,3752.0,3752.0,3752.0,3764.0,3952.0,4008.0,4120.0,4156.0,4156.0,4156.0,4156.0,4026.0,3752.0,4108.0,1.0
-246.9,-204.6,-0.005154,2.13e-05,0.04312,1.587,0.351,0.8047,0.4775,15.305,5.043,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3776.0,3816.0,3816.0,3880.0,3752.0,3892.0,3818.0,3752.0,3752.0,3752.0,3776.0,3830.0,3752.0,3752.0,3752.0,3752.0,3764.0,3752.0,3780.0,3780.0,3752.0,3752.0,3752.0,3780.0,3804.0,3808.0,3816.0,3752.0,3752.0,3752.0,3828.0,3828.0,3830.0,3752.0,3830.0,3752.0,3752.0,3752.0,3752.0,3752.0,3764.0,3830.0,3752.0,3752.0,3752.0,3752.0,3792.0,3828.0,3830.0,3830.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3776.0,3830.0,3830.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3858.0,3858.0,3860.0,3860.0,3752.0,3752.0,3752.0,1.0
-154.5,-102.94,-0.005795,0.0001271,0.05426,1.657,0.2406,0.705,0.4746,12.805,5.05,3752.0,3752.0,3792.0,3964.0,4026.0,4074.0,3752.0,3780.0,3988.0,4074.0,4094.0,4108.0,4156.0,3752.0,4156.0,4156.0,3752.0,3868.0,4044.0,4156.0,4160.0,3776.0,3848.0,3946.0,4148.0,4160.0,4026.0,4156.0,4170.0,3792.0,3976.0,4058.0,4120.0,4156.0,4190.0,4188.0,3752.0,3752.0,3848.0,4156.0,4188.0,4216.0,3804.0,4216.0,3752.0,3752.0,3830.0,4026.0,4096.0,4140.0,4216.0,3780.0,3776.0,3838.0,3928.0,4064.0,4096.0,4120.0,4156.0,3752.0,3752.0,3752.0,3752.0,3752.0,3764.0,3944.0,4076.0,4212.0,4216.0,3764.0,3752.0,3752.0,3752.0,3752.0,3752.0,3918.0,4010.0,4108.0,4216.0,4216.0,4216.0,4216.0,3762.0,3752.0,3976.0,1.0
-204.6,-145.6,-0.005325,4.816e-05,0.05154,1.725,0.1915,0.6514,0.4514,5.8,6.312,3752.0,3752.0,3976.0,4212.0,4216.0,4224.0,3752.0,3902.0,4108.0,4224.0,nan,nan,4310.0,3752.0,4320.0,4224.0,3808.0,4074.0,4216.0,4310.0,4320.0,3958.0,4058.0,4216.0,4320.0,4320.0,4096.0,4320.0,4320.0,3946.0,4216.0,4224.0,4244.0,4320.0,4320.0,4320.0,3752.0,3776.0,3976.0,4310.0,4320.0,4320.0,3764.0,4310.0,3752.0,3752.0,3988.0,4216.0,nan,4244.0,4320.0,4088.0,3838.0,4026.0,4120.0,4216.0,4224.0,nan,4244.0,3752.0,3752.0,3752.0,3752.0,3752.0,3912.0,4094.0,4224.0,4310.0,4320.0,3752.0,3752.0,3752.0,3752.0,3752.0,3868.0,4074.0,4216.0,4224.0,4320.0,4320.0,4320.0,4320.0,3780.0,3752.0,4068.0,1.0
-154.2,-93.5,-0.006096,0.0001686,0.0393,1.317,0.2229,0.75,0.559,7.35,3.934,3752.0,3752.0,3892.0,4026.0,4056.0,4096.0,3752.0,3912.0,4052.0,4096.0,4130.0,4132.0,4156.0,3918.0,4210.0,4212.0,3808.0,3988.0,4094.0,4212.0,4212.0,3880.0,3952.0,4026.0,4190.0,4212.0,4074.0,4216.0,4216.0,3912.0,4052.0,4120.0,4160.0,4216.0,4216.0,4216.0,3752.0,3792.0,3938.0,4216.0,4216.0,4216.0,3976.0,4216.0,3752.0,3752.0,3946.0,4096.0,4156.0,4176.0,4216.0,3984.0,3880.0,3952.0,4026.0,4120.0,4148.0,4156.0,4216.0,3752.0,3752.0,3752.0,3752.0,3764.0,3868.0,4026.0,4140.0,4216.0,4216.0,3816.0,3762.0,3752.0,3752.0,3752.0,3850.0,4026.0,4076.0,4156.0,4216.0,4216.0,4216.0,4216.0,3858.0,3762.0,4026.0,1.0
-268.0,-220.6,-0.006016,1.085e-05,0.0714,1.408,0.3784,0.76,0.6484,8.58,7.797,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3776.0,3776.0,3752.0,3752.0,3752.0,3752.0,3776.0,3752.0,3752.0,3752.0,3752.0,3776.0,3776.0,3776.0,3776.0,3752.0,3752.0,3752.0,3752.0,3776.0,3776.0,3776.0,3752.0,3752.0,3752.0,3752.0,3776.0,3776.0,3764.0,3776.0,3752.0,3752.0,3752.0,3752.0,3752.0,3776.0,3776.0,3762.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3776.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3776.0,3776.0,3776.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3776.0,3776.0,3776.0,3752.0,3752.0,3762.0,1.0
-200.4,-169.8,-0.00514,0.0001348,0.0782,1.614,0.2008,0.765,0.563,8.92,4.902,3752.0,3752.0,3752.0,3752.0,3752.0,3762.0,3752.0,3752.0,3762.0,3830.0,3868.0,3918.0,3952.0,3752.0,3976.0,3976.0,3752.0,3752.0,3762.0,3976.0,3988.0,3752.0,3752.0,3752.0,3892.0,3988.0,3804.0,3988.0,3988.0,3752.0,3752.0,3838.0,3912.0,3946.0,3988.0,3988.0,3752.0,3752.0,3752.0,3958.0,3988.0,3988.0,3776.0,3988.0,3752.0,3752.0,3752.0,3776.0,3892.0,3928.0,3988.0,3752.0,3752.0,3752.0,3752.0,3792.0,3858.0,3944.0,3988.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3838.0,3988.0,3988.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3988.0,3988.0,3988.0,3988.0,3988.0,3752.0,3752.0,3762.0,1.0
-188.4,-156.8,-0.00642,0.0001098,0.09015,1.586,0.2634,0.7007,0.5815,19.8,3.473,3752.0,3752.0,3752.0,3752.0,3762.0,3776.0,3752.0,3752.0,3762.0,3780.0,3944.0,3988.0,4000.0,3752.0,4026.0,4026.0,3752.0,3752.0,3776.0,4026.0,4026.0,3752.0,3752.0,3752.0,3992.0,4026.0,3780.0,4026.0,4026.0,3752.0,3776.0,3902.0,3978.0,4026.0,4026.0,4026.0,3752.0,3752.0,3752.0,3996.0,4026.0,4026.0,3792.0,4026.0,3752.0,3752.0,3752.0,3858.0,3952.0,4026.0,4026.0,3752.0,3752.0,3752.0,3752.0,3762.0,3868.0,3928.0,4026.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3892.0,4052.0,4052.0,3792.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3926.0,4026.0,4052.0,4052.0,4052.0,3752.0,3752.0,3752.0,1.0
-172.4,-117.1,-0.005096,9.805e-05,0.0799,1.467,0.2812,0.657,0.5884,8.19,4.38,3752.0,3752.0,3752.0,4052.0,4108.0,4170.0,3752.0,3752.0,4026.0,4170.0,4212.0,4216.0,4216.0,3752.0,4224.0,4216.0,3752.0,3988.0,4136.0,4224.0,4224.0,3752.0,3938.0,4072.0,4224.0,4224.0,4092.0,4224.0,4224.0,3792.0,4096.0,4216.0,4216.0,4224.0,4224.0,4224.0,3752.0,3752.0,3762.0,4224.0,4224.0,4224.0,3776.0,4224.0,3752.0,3752.0,3858.0,4136.0,4216.0,4224.0,4224.0,3736.0,3752.0,3752.0,3902.0,4096.0,4156.0,4170.0,4216.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3988.0,4216.0,4224.0,4224.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3946.0,4074.0,4216.0,4216.0,4224.0,4224.0,4224.0,3762.0,3752.0,3942.0,1.0
-273.8,-224.1,-0.005367,6.306e-05,0.09143,1.643,0.1979,0.872,0.4795,13.29,5.242,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,1.0
-166.2,-107.3,-0.005432,0.0001463,0.08295,1.412,0.2544,0.7607,0.4722,7.24,6.492,3752.0,3752.0,3858.0,4026.0,4096.0,4156.0,3752.0,3868.0,4026.0,4156.0,4188.0,4216.0,4216.0,3816.0,4216.0,4216.0,3752.0,3976.0,4120.0,4216.0,4216.0,3752.0,3890.0,3988.0,4216.0,4216.0,4130.0,4216.0,4216.0,3892.0,4066.0,4160.0,4216.0,4216.0,4216.0,4216.0,3752.0,3752.0,3952.0,4216.0,4216.0,4216.0,3902.0,4216.0,3752.0,3752.0,3918.0,4130.0,4156.0,4216.0,4216.0,3718.0,3838.0,3928.0,4082.0,4132.0,4156.0,4216.0,4220.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,4052.0,4196.0,4220.0,4220.0,3764.0,3752.0,3752.0,3752.0,3752.0,3792.0,4012.0,4132.0,4216.0,4224.0,4224.0,4224.0,4224.0,3806.0,3752.0,4108.0,1.0
-162.1,-115.3,-0.005856,9.56e-05,0.0788,1.773,0.2258,0.6978,0.5195,7.73,4.684,3752.0,3752.0,3752.0,3890.0,3972.0,4026.0,3752.0,3752.0,3952.0,4052.0,4066.0,4094.0,4132.0,3752.0,4136.0,4136.0,3752.0,3776.0,3988.0,4136.0,4156.0,3752.0,3752.0,3830.0,4130.0,4156.0,3804.0,4156.0,4156.0,3752.0,3918.0,4026.0,4094.0,4136.0,4156.0,4156.0,3752.0,3752.0,3752.0,4120.0,4156.0,4156.0,3764.0,4156.0,3752.0,3752.0,3752.0,3988.0,4056.0,4130.0,4156.0,3752.0,3752.0,3752.0,3830.0,3978.0,4026.0,4096.0,4148.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,4026.0,4160.0,4170.0,3764.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3988.0,4052.0,4136.0,4170.0,4170.0,4170.0,3752.0,3752.0,3762.0,1.0
-136.4,-95.3,-0.0064,0.0001564,0.02477,1.359,0.3638,0.6973,0.6494,14.55,3.875,3752.0,3752.0,3838.0,3958.0,3988.0,4026.0,3752.0,3848.0,3992.0,4056.0,4066.0,4088.0,4100.0,3868.0,4120.0,4130.0,3764.0,3932.0,4052.0,4130.0,4132.0,3868.0,3918.0,3992.0,4130.0,4132.0,4026.0,4132.0,4132.0,3858.0,4026.0,4066.0,4100.0,4132.0,4132.0,4132.0,3752.0,3764.0,3858.0,4120.0,4132.0,4132.0,3892.0,4132.0,3752.0,3752.0,3892.0,4052.0,4096.0,4132.0,4132.0,3828.0,3764.0,3828.0,3902.0,3988.0,4026.0,4074.0,4120.0,3752.0,3752.0,3752.0,3752.0,3764.0,3850.0,3952.0,4072.0,4132.0,4132.0,3828.0,3752.0,3752.0,3752.0,3752.0,3792.0,3912.0,4002.0,4066.0,4108.0,4132.0,4132.0,4132.0,3792.0,3752.0,3944.0,1.0
-174.4,-146.6,-0.006893,3.785e-05,0.05487,1.278,0.2346,0.7534,0.5957,14.266,6.457,3752.0,3752.0,3752.0,3816.0,3868.0,3932.0,3752.0,3752.0,3926.0,3958.0,3978.0,3988.0,4026.0,3764.0,4044.0,4044.0,3752.0,3764.0,3892.0,4044.0,4052.0,3752.0,3752.0,3808.0,4026.0,4052.0,4052.0,4052.0,4052.0,3764.0,3868.0,3954.0,4026.0,4052.0,4052.0,4052.0,3752.0,3752.0,3752.0,4052.0,4052.0,4052.0,3992.0,4052.0,3752.0,3752.0,3776.0,3918.0,3988.0,4052.0,4052.0,4052.0,3752.0,3752.0,3902.0,3946.0,3988.0,4052.0,4052.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3988.0,4052.0,4058.0,3858.0,3792.0,3752.0,3752.0,3752.0,3752.0,3752.0,3890.0,4056.0,4058.0,4058.0,4058.0,4058.0,4026.0,3752.0,4058.0,1.0
-154.2,-109.0,-0.00691,9.97e-05,0.02403,1.476,0.2676,0.7095,0.553,19.17,7.93,3752.0,3752.0,3816.0,3952.0,3992.0,4052.0,3752.0,3816.0,3992.0,4056.0,4066.0,4088.0,4096.0,3752.0,4120.0,4120.0,3764.0,3892.0,4026.0,4120.0,4120.0,3838.0,3892.0,3980.0,4120.0,4120.0,4130.0,4130.0,4130.0,3848.0,3988.0,4056.0,4096.0,4130.0,4130.0,4130.0,3752.0,3752.0,3838.0,4120.0,4130.0,4130.0,3964.0,4130.0,3752.0,3752.0,3892.0,4026.0,4088.0,4130.0,4130.0,4132.0,3764.0,3892.0,3944.0,4026.0,4096.0,4104.0,4132.0,3752.0,3752.0,3752.0,3752.0,3752.0,3804.0,3918.0,4072.0,4132.0,4132.0,3838.0,3804.0,3752.0,3752.0,3752.0,3776.0,3912.0,4026.0,4074.0,4132.0,4132.0,4132.0,4132.0,4052.0,3752.0,4108.0,1.0
-273.8,-224.1,-0.00644,5.54e-06,0.0854,1.668,0.394,0.8486,0.572,12.31,7.086,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,1.0
-203.1,-169.8,-0.005222,4.894e-05,0.0683,1.678,0.2993,0.7593,0.5483,6.484,3.486,3752.0,3752.0,3752.0,3752.0,3752.0,3762.0,3752.0,3752.0,3752.0,3840.0,3912.0,3918.0,3988.0,3752.0,3992.0,3776.0,3752.0,3752.0,3752.0,3978.0,3992.0,3752.0,3752.0,3752.0,3890.0,3992.0,3752.0,3992.0,3992.0,3752.0,3752.0,3838.0,3892.0,3944.0,3992.0,3992.0,3752.0,3752.0,3752.0,3880.0,3992.0,3992.0,3752.0,3988.0,3752.0,3752.0,3752.0,3752.0,3880.0,3944.0,3988.0,3752.0,3752.0,3752.0,3752.0,3792.0,3838.0,3902.0,3988.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3792.0,3988.0,3988.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3776.0,3978.0,4026.0,4026.0,4026.0,3752.0,3752.0,3752.0,1.0
-273.8,-224.1,-0.005005,7.087e-05,0.0457,1.477,0.3347,0.8906,0.636,10.54,6.594,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,1.0
-175.9,-150.4,-0.006973,8.51e-05,0.0245,1.456,0.3135,0.821,0.413,21.11,5.18,3752.0,3752.0,3764.0,3816.0,3816.0,3868.0,3752.0,3752.0,3868.0,3944.0,3976.0,3976.0,3988.0,3752.0,3996.0,3996.0,3752.0,3764.0,3792.0,3988.0,3996.0,3752.0,3752.0,3752.0,3880.0,3918.0,3850.0,3988.0,3996.0,3752.0,3816.0,3892.0,3938.0,3976.0,3988.0,3994.0,3752.0,3752.0,3752.0,3944.0,3992.0,3992.0,3816.0,3992.0,3752.0,3752.0,3764.0,3816.0,3892.0,3958.0,3992.0,3776.0,3752.0,3868.0,3892.0,3944.0,3992.0,3996.0,3996.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3918.0,3996.0,3996.0,3838.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3912.0,3996.0,3996.0,4000.0,4012.0,4012.0,3752.0,3752.0,3780.0,1.0
-165.5,-107.9,-0.00538,0.0001585,0.07166,1.664,0.32,0.6904,0.529,9.36,7.652,3752.0,3752.0,3792.0,3988.0,4026.0,4094.0,3752.0,3792.0,3992.0,4096.0,4120.0,4132.0,4160.0,3752.0,4216.0,4216.0,3752.0,3918.0,4066.0,4216.0,4216.0,3776.0,3890.0,3988.0,4160.0,4216.0,4096.0,4216.0,4216.0,3792.0,3992.0,4094.0,4156.0,4216.0,4216.0,4216.0,3752.0,3752.0,3850.0,4170.0,4216.0,4216.0,3792.0,4216.0,3752.0,3752.0,3850.0,4064.0,4120.0,4160.0,4216.0,3754.0,3752.0,3816.0,3918.0,4058.0,4096.0,4120.0,4156.0,3752.0,3752.0,3752.0,3752.0,3752.0,3764.0,3952.0,4096.0,4216.0,4216.0,3752.0,3752.0,3752.0,3752.0,3752.0,3764.0,3938.0,4026.0,4132.0,4216.0,4216.0,4216.0,4216.0,3780.0,3752.0,4032.0,1.0
-201.6,-174.1,-0.006634,0.000131,0.04218,1.325,0.3064,0.7915,0.641,13.79,4.844,3752.0,3752.0,3752.0,3776.0,3808.0,3816.0,3752.0,3752.0,3816.0,3838.0,3848.0,3890.0,3932.0,3868.0,3944.0,3944.0,3752.0,3752.0,3776.0,3892.0,3944.0,3752.0,3752.0,3752.0,3880.0,3918.0,3944.0,3944.0,3944.0,3752.0,3792.0,3830.0,3918.0,3932.0,3944.0,3944.0,3752.0,3752.0,3752.0,3932.0,3944.0,3944.0,3916.0,3944.0,3752.0,3752.0,3752.0,3838.0,3880.0,3918.0,3944.0,3792.0,3752.0,3752.0,3764.0,3858.0,3892.0,3918.0,3944.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3892.0,3944.0,3944.0,3838.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3776.0,3892.0,3944.0,3944.0,3944.0,3944.0,3776.0,3752.0,3830.0,1.0
-161.0,-115.56,-0.006264,2.7e-05,0.004753,1.493,0.3677,0.6943,0.5703,14.875,7.062,3752.0,3752.0,3764.0,3938.0,3988.0,4052.0,3752.0,3764.0,3970.0,4058.0,4074.0,4094.0,4130.0,3752.0,4136.0,4136.0,3752.0,3830.0,3996.0,4136.0,4136.0,3776.0,3816.0,3938.0,4132.0,4136.0,4108.0,4156.0,4156.0,3764.0,3976.0,4044.0,4096.0,4156.0,4156.0,4156.0,3752.0,3752.0,3764.0,4130.0,4156.0,4156.0,3776.0,4156.0,3752.0,3752.0,3816.0,4026.0,4082.0,4156.0,4156.0,4010.0,3752.0,3792.0,3890.0,3988.0,4026.0,4082.0,4144.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3850.0,4056.0,4156.0,4156.0,3792.0,3752.0,3752.0,3752.0,3752.0,3752.0,3816.0,3988.0,4064.0,4156.0,4156.0,4156.0,4156.0,3780.0,3752.0,4026.0,1.0
-273.8,-224.1,-0.006535,7.31e-05,0.09973,1.312,0.342,0.782,0.5947,19.83,6.406,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,1.0
-166.0,-138.8,-0.006393,0.000126,0.01712,1.255,0.3218,0.869,0.4695,14.66,3.89,3752.0,3752.0,3792.0,3838.0,3848.0,3806.0,3752.0,3764.0,3892.0,3952.0,3970.0,3988.0,3992.0,3912.0,4012.0,4012.0,3752.0,3776.0,3816.0,4012.0,4012.0,3752.0,3752.0,3752.0,3868.0,3946.0,3828.0,3992.0,4012.0,3764.0,3792.0,3932.0,3946.0,3988.0,4010.0,4010.0,3752.0,3752.0,3752.0,4012.0,4012.0,4012.0,3880.0,4012.0,3752.0,3752.0,3764.0,3892.0,3946.0,3978.0,4012.0,3752.0,3764.0,3892.0,3918.0,3970.0,4012.0,4012.0,4012.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3764.0,3980.0,4012.0,4012.0,3838.0,3752.0,3752.0,3752.0,3752.0,3752.0,3792.0,3976.0,4026.0,4026.0,4026.0,4026.0,4026.0,3752.0,3752.0,3762.0,1.0
-167.5,-113.06,-0.0066,6.443e-05,0.0627,1.552,0.3125,0.6924,0.482,16.45,6.812,3752.0,3752.0,3792.0,3988.0,4026.0,4094.0,3752.0,3764.0,4004.0,4094.0,4120.0,4136.0,4170.0,3752.0,4216.0,4216.0,3752.0,3880.0,4064.0,4216.0,4216.0,3776.0,3838.0,3972.0,4216.0,4216.0,4096.0,4216.0,4216.0,3792.0,3988.0,4094.0,4156.0,4216.0,4216.0,4216.0,3752.0,3752.0,3792.0,4216.0,4216.0,4216.0,3804.0,4216.0,3752.0,3752.0,3850.0,4034.0,4120.0,4190.0,4216.0,3988.0,3752.0,3880.0,3928.0,4032.0,4108.0,4136.0,4216.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3918.0,4096.0,4216.0,4216.0,3816.0,3762.0,3752.0,3752.0,3752.0,3752.0,3892.0,4032.0,4156.0,4216.0,4216.0,4216.0,4216.0,3780.0,3752.0,4026.0,1.0
-182.2,-155.9,-0.006794,0.0001613,0.01701,1.411,0.231,0.858,0.507,15.94,3.254,3752.0,3752.0,3752.0,3850.0,3858.0,3776.0,3752.0,3752.0,3838.0,3912.0,3944.0,3952.0,3976.0,3848.0,3976.0,3976.0,3752.0,3764.0,3780.0,3918.0,3976.0,3752.0,3752.0,3752.0,3880.0,3890.0,3808.0,3902.0,3946.0,3764.0,3816.0,3850.0,3932.0,3938.0,3952.0,3952.0,3752.0,3752.0,3752.0,3952.0,3952.0,3952.0,3858.0,3952.0,3752.0,3752.0,3764.0,3838.0,3892.0,3892.0,3952.0,3752.0,3752.0,3828.0,3892.0,3926.0,3958.0,3976.0,3976.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3918.0,3976.0,3976.0,3838.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3838.0,3976.0,3976.0,3976.0,3978.0,3978.0,3752.0,3752.0,3752.0,1.0
-273.8,-224.1,-0.006424,6.765e-05,0.0883,1.515,0.3496,0.8057,0.63,21.61,5.37,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,1.0
