like1,parlr_T,parlr_RRR,parlr_RH,paralb_ice,paralb_snow,paralb_firn,paralbedo_aging,paralbedo_depth,parcenter_snow_transfer_function,parroughness_fresh_snow,parroughness_ice,parroughness_firn,simulation_0,chain
1.0,-0.006592299,0.00046952997,0.17167957,0.28715290000000004,0.86021334,0.44170424,8.211110000000001,5.5416300000000005,1.6443459999999999,0.17239577,0.49502468,5.2093253,-0.44214064,1.0
1.0,-0.006597494000000001,0.0004747184,0.17012115,0.29001,0.85633284,0.43717697,2.982227,5.686877,1.5976297,0.16849966,0.5072532000000001,5.0852733,-2.7279809,1.0
1.0,-0.0066026887,0.0004799068,0.16856273,0.29286715,0.8524523,0.4326497,6.306655999999999,5.8321233,1.5509133,0.16460356,0.51948184,4.961221,-1.4280821000000001,1.0
1.0,-0.006607883,0.00048509522000000005,0.1670043,0.2957243,0.8485718000000001,0.42812243,11.53554,5.9773703000000005,1.504197,0.16070746,0.5317104,4.837169599999999,-0.21610418,1.0
1.0,-0.0066130780000000005,0.00049028365,0.16544588,0.29858145,0.8446913,0.42359516,16.764421,6.122617,1.4574806999999999,0.15681136,0.5439390000000001,4.7131176,0.36802322,1.0
1.0,-0.006618273,0.00049547205,0.16388746,0.3014386,0.8408107,0.4190679,21.993305,6.2678638,1.4107645,0.15291525,0.55616754,4.5890656,0.66481847,1.0
1.0,-0.006623468,0.0005006604499999999,0.16232903,0.30429572,0.8369302,0.41454062,18.777811,6.4131103,1.3640481000000002,0.15098086,0.5683961,4.4650135,0.20545319,1.0
1.0,-0.0066286623,0.0005058489,0.16077061,0.30715287,0.8330496999999999,0.41001335,13.548928,6.5583572,1.3173318,0.15487696,0.5806247,4.3409615,-0.64869505,1.0
1.0,-0.0066338573,0.0005110373,0.15921219,0.31001002,0.82916915,0.40548608,8.320045,6.7036036999999995,1.2706155000000001,0.15877306,0.59285325,4.2169099999999995,-1.8304228999999999,1.0
1.0,-0.0066390519999999995,0.0005162257,0.15765376,0.31286716,0.82528865,0.40095879999999995,3.0911622000000003,6.8488507,1.2238991000000001,0.16266917,0.6050818,4.0928580000000006,-3.6686113,1.0
1.0,-0.006644247,0.00052141416,0.15609534,0.3157243,0.82140815,0.40356848,6.197721,6.994097,1.1771829,0.16656527,0.6173104,3.9688057999999997,-2.5980816000000004,1.0
1.0,-0.0066494416,0.00052660255,0.15453692,0.31858143,0.81752765,0.40809575,11.426604,7.139344,1.1304666,0.17046137,0.62953895,3.8447537000000005,-1.62211,1.0
1.0,-0.0066546365,0.00053179095,0.15297850000000002,0.32143858,0.8136471,0.41262302,16.655487,7.284591000000001,1.0837502,0.17435747,0.64176756,3.7207019999999997,-1.0588608,1.0
1.0,-0.0066598314,0.0005369794000000001,0.15142009,0.32429573,0.8097666,0.4171503,21.88437,7.429837700000001,1.0370339,0.17825358,0.6539961,3.59665,-0.76412314,1.0
1.0,-0.0066650263,0.0005421678,0.14986166,0.32715288,0.8058860999999999,0.42167756,18.886747,7.575084700000001,0.9903175999999999,0.1821497,0.66622466,3.4725980000000005,-1.1578918,1.0
1.0,-0.0066702207999999995,0.0005473562,0.14830324,0.33001003,0.8020055,0.42620483,13.657864000000002,7.720331,0.9436013000000001,0.18604579999999998,0.67845327,3.348546,-1.7959778000000002,1.0
1.0,-0.0066754156999999995,0.0005525446,0.14674482,0.33286715,0.798125,0.4307321,8.428980000000001,7.865578,0.896885,0.1899419,0.6906818,3.2244942,-2.6179919999999997,1.0
1.0,-0.0066806106,0.00055773306,0.1451864,0.3357243,0.7942445,0.4352594,3.2000973,8.010825,0.8501687,0.193838,0.6950896,3.1004422000000003,-3.9860230000000003,1.0
1.0,-0.0066858055,0.00056292146,0.14362797,0.33858144,0.79036397,0.43978667,6.088786,8.156072,0.8034524000000001,0.19773410000000002,0.68286103,2.9763901,-3.2210622000000004,1.0
1.0,-0.006691,0.0005681098599999999,0.14206955,0.3414386,0.78648347,0.44431394,11.317669,8.301317999999998,0.75673604,0.2016302,0.6706325,2.8523383,-2.3640943,1.0
1.0,-0.006696195,0.0005732983,0.14051113,0.34429574,0.78260297,0.44884120000000005,16.546553,8.446565,0.71001977,0.2055263,0.6584039,2.7282862999999997,-1.8917536,1.0
1.0,-0.00670139,0.0005784866999999999,0.1389527,0.34715286,0.7787224,0.45336848,21.775434,8.591812,0.66330343,0.20942241,0.6461753,2.6042345,-1.5926969,1.0
1.0,-0.0067065847,0.0005836751,0.13739428,0.35001,0.7748419,0.45789576,18.995682000000002,8.737059,0.6165871,0.21331851,0.6339468,2.4801824,-1.7570733,1.0
1.0,-0.006711779,0.00058886356,0.13583586,0.35286716,0.7709614,0.46242303,13.766798999999999,8.882305,0.5698708,0.21721461,0.62171817,2.3561306,-2.0799682,1.0
1.0,-0.0067169740000000006,0.0005940519599999999,0.13427743,0.3557243,0.76708084,0.4669503,8.537915,8.972448,0.5231545,0.22111073,0.6094896,2.2320786,-2.5702038,1.0
1.0,-0.006722169,0.0005992403599999999,0.13271903,0.35858145,0.76320034,0.47147757,3.3090322,8.827200999999999,0.47643820000000003,0.22500683,0.5972609999999999,2.1080265,-3.4664434999999996,1.0
1.0,-0.0067273640000000004,0.00060442876,0.1311606,0.3614386,0.75931984,0.47600484,5.979851,8.681954,0.42972186,0.22890294,0.58503246,2.0360253,-2.830596,1.0
1.0,-0.0067325584,0.0006096172,0.12960218,0.36429572,0.75543934,0.4805321,11.208734,8.536708,0.38300556,0.23279904,0.5728039,2.1600772999999998,-2.1771439999999997,1.0
1.0,-0.0067377533,0.0006148055999999999,0.12804376,0.36715287,0.7515588000000001,0.48505938,16.437616000000002,8.391461,0.33628926,0.23669514,0.5605753000000001,2.2841291,-1.8351302,1.0
1.0,-0.006742948,0.000619994,0.12648533,0.37001002,0.7476783,0.48958665,21.6665,8.246214,0.28957292,0.24059124,0.54834676,2.4081812,-1.6193142,1.0
1.0,-0.006748143000000001,0.00062518247,0.12492691,0.37286717,0.7437978,0.49411392,19.104616,8.100967,0.24285662,0.24448735,0.53611815,2.5322332000000003,-1.7082974999999998,1.0
1.0,-0.006753338,0.00063037087,0.12336849,0.37572432,0.7399171999999999,0.4986412,13.875732999999999,7.9557210000000005,0.19614032,0.24838345,0.5238896,2.656285,-1.9194876,1.0
1.0,-0.0067585325,0.00063555926,0.12181006,0.37858143,0.7360366999999999,0.50316846,8.646851,7.810474,0.149424,0.25227955,0.51166105,2.780337,-2.2435596,1.0
1.0,-0.0067637274,0.0006407477,0.12025164,0.38143858,0.7321562,0.50769573,3.4179672999999995,7.665227400000001,0.10270769,0.25617567,0.49943247,2.904389,-2.8740664000000002,1.0
1.0,-0.0067689223,0.0006459361,0.118693225,0.38429573,0.72827566,0.512223,5.870916,7.519980400000001,0.055991378,0.26007175,0.4872039000000001,3.028441,-2.438921,1.0
1.0,-0.0067741172,0.0006511245,0.1171348,0.38715288,0.72439516,0.5167503,11.099799,7.374733999999999,0.009275067,0.26396787,0.47497532,3.152493,-1.9880874,1.0
1.0,-0.0067793117,0.0006563128999999999,0.11557638,0.39001003,0.72051466,0.52127755,16.328682,7.229487,0.040601246,0.26786396,0.46274674,3.2765447999999995,-1.7450526999999998,1.0
1.0,-0.0067845066,0.00066150137,0.11401795599999999,0.39286715,0.7166340999999999,0.5258048000000001,21.557566,7.084239999999999,0.08731755599999999,0.27176008,0.4505182,3.4005968999999996,-1.5881406999999998,1.0
1.0,-0.0067897015,0.00066668977,0.11245953,0.3957243,0.7127536,0.5303321,19.213552,6.9389935,0.13403387,0.27565619999999996,0.43828959999999995,3.5246487,-1.624689,1.0
1.0,-0.0067948964,0.00067187817,0.11090111,0.39858145,0.7088730999999999,0.53485936,13.984669,6.793746499999999,0.18075018,0.27955228,0.42606103,3.6487007000000005,-1.7459513,1.0
1.0,-0.006800090999999999,0.0006770666,0.10934269,0.39856142,0.70499253,0.5393866999999999,8.755786,6.6485,0.2274665,0.28344840000000004,0.41383246,3.7727525,-1.9561038,1.0
1.0,-0.006805286,0.000682255,0.10778427,0.39570427,0.70111203,0.54391396,3.5269023999999995,6.503253,0.2741828,0.2873445,0.40160388,3.8968046000000003,-2.4067347000000003,1.0
1.0,-0.0068104807,0.0006874434,0.10622585,0.39284712,0.69723153,0.54844123,5.7619805,6.3580065,0.32089913,0.2912406,0.38937533,4.0208563999999996,-2.172285,1.0
1.0,-0.0068156756,0.0006926319000000001,0.104667425,0.38998997,0.69335103,0.5529685000000001,10.990864,6.2127595,0.36761543,0.29513670000000003,0.37714675,4.1449084,-1.9107906000000003,1.0
1.0,-0.00682087,0.0006978203,0.10310899999999999,0.38713285,0.68947047,0.5574958000000001,16.219748000000003,6.067513,0.41433173,0.2990328,0.36491817,4.2689605,-1.8059409,1.0
1.0,-0.006826065,0.00070300867,0.10155058,0.3842757,0.68558997,0.56202304,21.448629999999998,5.9222660000000005,0.46104804,0.2970711,0.3526896,4.3930125,-1.7622868999999999,1.0
1.0,-0.00683126,0.00070819707,0.099992156,0.38141856,0.68170947,0.5665503000000001,19.322487,5.7770195,0.50776434,0.29317498,0.34046105,4.5170639999999995,-1.828586,1.0
1.0,-0.006836455,0.0007133855,0.09843374,0.3785614,0.6778289000000001,0.5710776,14.093604000000001,5.6317725,0.5544806999999999,0.2892789,0.32823247,4.641116,-1.9441125,1.0
1.0,-0.0068416493000000005,0.0007185739,0.09687532,0.37570426,0.6739484,0.57560486,8.86472,5.4865260000000005,0.601197,0.28538278,0.3160039,4.765168,-2.0929952000000003,1.0
1.0,-0.006846844,0.0007237623,0.095316894,0.37284714,0.6700679,0.5801321,3.6358376000000003,5.341279,0.6479133,0.28148670000000003,0.30377529999999997,4.88922,-2.3699517000000005,1.0
1.0,-0.006852039,0.0007289508,0.09375847,0.36999,0.66618735,0.5846594,5.6530457,5.196032499999999,0.6946296,0.27759057,0.29154676,5.0132723,-2.2524433,1.0
1.0,-0.006857234,0.0007341391999999999,0.09220005,0.36713284,0.66230685,0.58918667,10.881928,5.0507855,0.74134594,0.27369446,0.27931818,5.137324,-2.1243854,1.0
1.0,-0.0068624285,0.0007393275999999999,0.090641625,0.3642757,0.65842634,0.59371394,16.110810999999998,4.905539,0.7880621999999999,0.26979837,0.2749104,5.261376,-2.0967279999999997,1.0
1.0,-0.0068676234,0.0007445160300000001,0.08908321,0.36141855,0.6545458000000001,0.5982411999999999,21.339695000000003,4.760292,0.83477855,0.26590225,0.28713897,5.385428,-2.1036740000000003,1.0
1.0,-0.0068728183,0.0007497044,0.08752479,0.35856143,0.6513346999999999,0.6027685,19.431421,4.6150455,0.8814949000000001,0.26200616,0.29936755,5.50948,-2.138775,1.0
1.0,-0.006878013299999999,0.0007548928,0.08596636,0.35570428,0.6552151999999999,0.60729575,14.202538500000001,4.4697986,0.92821115,0.25811005,0.3115961,5.633532,-2.0342805,1.0
1.0,-0.0068832077,0.0007600812,0.08440794,0.35284713,0.65909576,0.611823,8.973656,4.324552,0.9749275,0.25421396,0.32382467,5.757583599999999,-1.9571047,1.0
1.0,-0.0068884026,0.0007652697,0.08284952,0.34998998,0.66297626,0.6163503,3.7447724,4.179305,1.0216438,0.25031784,0.33605325,5.8816357,-1.95721,1.0
1.0,-0.0068935975,0.0007704580999999999,0.08129109400000001,0.34713283,0.66685677,0.62087756,5.544111,4.034058600000001,1.0683601,0.24642174,0.34828183,5.9743123,-1.7544874,1.0
1.0,-0.0068987925,0.0007756464999999999,0.07973268,0.34427568,0.6707373000000001,0.62540483,10.772994,3.8888116000000004,1.1150764,0.24252564,0.3605104,5.8502602999999995,-1.5043406000000001,1.0
1.0,-0.0069039874,0.00078083493,0.078174256,0.34141856,0.6746178,0.6299321,16.001877,3.7435648,1.1617928,0.23862953,0.37273896,5.726208,-1.3031315,1.0
1.0,-0.006909182,0.0007860233299999999,0.07661583,0.33856142,0.6784983,0.6344594,21.23076,3.598318,1.2085091000000001,0.23473343,0.38496754,5.6021566,-1.1118274,1.0
1.0,-0.0069143767000000005,0.0007912117,0.07505741,0.33570427,0.6823789000000001,0.63898665,19.540357999999998,3.4530714,1.2552253,0.23083733,0.3971961,5.478104599999999,-0.963217,1.0
1.0,-0.0069195717,0.0007964002,0.07349899,0.33284712,0.6862594,0.6435139,14.311473999999999,3.3078246,1.3019416000000001,0.22694123,0.40942470000000003,5.3540525,-0.84446055,1.0
1.0,-0.0069247666,0.0008015886,0.07194056,0.32998997,0.6901399,0.6480412,9.082591,3.1625779,1.348658,0.22304513,0.42165324,5.2300005,-0.74903244,1.0
1.0,-0.006929961,0.000806777,0.07038215,0.32713285,0.69402045,0.6454314999999999,3.8537076,3.0173311000000003,1.3953743,0.21914901,0.43388182,5.105948400000001,-0.8209799000000001,1.0
1.0,-0.006935156,0.0008119653999999999,0.068823725,0.3242757,0.69790095,0.64090425,5.4351754,2.8720844,1.4420906,0.2152529,0.4461104,4.981897,-0.64711225,1.0
1.0,-0.006940351,0.00081715384,0.0672653,0.32141855,0.70178145,0.6363770000000001,10.664059,2.7268376,1.488807,0.21135679999999998,0.45833898,4.857844999999999,-0.3597778,1.0
1.0,-0.0069455459999999995,0.0008223422299999999,0.06570688,0.3185614,0.705662,0.6318497,15.892941,2.581591,1.5355232,0.2074607,0.47056752,4.733793,-0.12870435,1.0
1.0,-0.0069507402000000005,0.0008275306299999999,0.06414845599999999,0.31570426,0.7095425,0.62732244,21.121824,2.4363441000000003,1.5822395,0.20356459999999998,0.48279609999999995,4.6097407,0.07530136,1.0
1.0,-0.006955935,0.0008327191,0.06259003,0.31284714,0.7134229999999999,0.62279516,19.649292000000003,2.2910974,1.6289558000000002,0.1996685,0.49502468,4.485689,0.19297136,1.0
1.0,-0.00696113,0.0008379075,0.061031613,0.30999,0.7173036,0.6182679,14.420409,2.1458507,1.6756721999999997,0.19577239999999999,0.5072532000000001,4.361637,0.21697754,1.0
1.0,-0.006966325,0.0008430959,0.05947319,0.30713284,0.7211841,0.6137406,9.191525,2.019396,1.7223884999999999,0.19187629,0.51948184,4.237585,0.14055762,1.0
1.0,-0.006971519399999999,0.0008482843400000001,0.05791477,0.3042757,0.7250646,0.60921335,3.9626427000000004,2.1646428,1.7691047,0.18798019,0.5317104,4.113533,-0.21622972,1.0
1.0,-0.0069767143999999994,0.0008534727400000001,0.056356348,0.30141854,0.7289451,0.6046861,5.3262405,2.3098897999999997,1.815821,0.18408407,0.5439390000000001,3.9894812000000006,-0.0045424390000000005,1.0
1.0,-0.0069819093,0.00085866114,0.054797925,0.29856142,0.73282564,0.6001588000000001,10.555123,2.4551365,1.8625374,0.18018797,0.55616754,3.8654292000000003,0.44230163,1.0
1.0,-0.006987104,0.0008638495300000001,0.053239506,0.29570428,0.73670614,0.59563154,15.784007,2.6003833,1.9092537,0.17629187,0.5683961,3.7413773999999997,0.7465896,1.0
1.0,-0.006992298599999999,0.000869038,0.051681082999999996,0.29284713,0.74058664,0.59110427,21.01289,2.74563,1.95597,0.17239577,0.5806247,3.6173252999999996,0.9821969000000002,1.0
1.0,-0.0069974936,0.0008742264,0.05012266,0.28998998,0.7444672,0.586577,19.758226,2.8908767999999996,1.9973136000000002,0.16849966,0.59285325,3.4932733,1.0450445,1.0
1.0,-0.006997311500000001,0.0008794148,0.04856424,0.28713283,0.7483477,0.5820496999999999,14.529344,3.0361235,1.9505974,0.16460356,0.6050818,3.3692214,0.94814837,1.0
1.0,-0.006992116600000001,0.0008846032400000001,0.047005817000000005,0.2842757,0.7522281999999999,0.57752246,9.300461,3.1813702999999998,1.9038811000000002,0.16070746,0.6173104,3.2451694,0.71174484,1.0
1.0,-0.006986922,0.0008897916400000001,0.045447394,0.28141856,0.75610876,0.5729951999999999,4.0715775,3.3266169999999997,1.8571647,0.15681136,0.62953895,3.1211176,0.11778826,1.0
1.0,-0.006981726999999999,0.00089498004,0.04388897,0.2785614,0.75998926,0.56846786,5.2173050000000005,3.4718637,1.8104484,0.15291525,0.64176756,2.9970654999999997,0.35223064,1.0
1.0,-0.0069765323,0.0009001685000000001,0.042330552,0.27570426,0.76386976,0.5639406,10.446189,3.6171105000000003,1.7637321,0.15098086,0.6539961,2.8730135,0.9727745000000001,1.0
1.0,-0.0069713374,0.0009053569,0.04077213,0.27284712,0.7677503000000001,0.5594133000000001,15.675072,3.7623572,1.7170157,0.15487696,0.66622466,2.7489617,1.3443575,1.0
1.0,-0.006966143,0.0009105453,0.039213706,0.26999,0.7716308000000001,0.55488604,20.903955,3.907604,1.6702994999999998,0.15877306,0.67845327,2.6249096,1.6183957,1.0
1.0,-0.006960948000000001,0.00091573375,0.037655286,0.26713285,0.7755113,0.5503588,19.867163,4.0528507000000005,1.6235832000000001,0.16266917,0.6906818,2.5008578,1.6557271,1.0
1.0,-0.006955753,0.00092092215,0.036096863,0.2642757,0.7793919,0.5458314999999999,14.638279,4.198097,1.5768669,0.16656527,0.6950896,2.3768057999999996,1.4767098,1.0
1.0,-0.006950558000000001,0.0009261105400000001,0.03453844,0.26141855,0.7832724,0.54130423,9.409396000000001,4.343344,1.5301505,0.17046137,0.68286103,2.252754,1.144018,1.0
1.0,-0.0069453637,0.00093129894,0.03298002,0.2585614,0.7871529,0.53677696,4.1805129999999995,4.488591,1.4834341999999998,0.17435747,0.6706325,2.128702,0.3667368,1.0
1.0,-0.006940169,0.0009364874000000001,0.031421597999999995,0.25570428,0.7910334,0.5322496999999999,5.1083703,4.6338377,1.4367178999999999,0.17825358,0.6584039,2.01535,0.5977911,1.0
1.0,-0.006934974,0.0009416758000000001,0.029863177,0.25284714,0.79491395,0.5277224,10.337254,4.7790847,1.3900017,0.1821497,0.6461753,2.139402,1.3801278000000001,1.0
1.0,-0.0069297790000000005,0.0009468642,0.028304753999999998,0.24998999,0.79879445,0.52319515,15.566135999999998,4.924331,1.3432853,0.18604579999999998,0.6339468,2.2634540000000003,1.8345253000000001,1.0
1.0,-0.006924584,0.00095205265,0.026746332999999997,0.24713284,0.80267495,0.5186679,20.79502,5.069578,1.296569,0.1899419,0.62171817,2.3875057999999996,2.1409502000000002,1.0
1.0,-0.0069193896,0.00095724105,0.025187911,0.2442757,0.8065555,0.5141406,19.976097,5.2148247,1.2498527,0.193838,0.6094896,2.5115578,2.1689463,1.0
1.0,-0.0069141947,0.00096242945,0.023629487999999997,0.24141856,0.8104359999999999,0.50961334,14.747214000000001,5.360071700000001,1.2031363000000002,0.19773410000000002,0.5972609999999999,2.6356099,1.9411813999999998,1.0
1.0,-0.0069089998,0.0009676178999999999,0.022071067000000003,0.2385614,0.8143165,0.50508606,9.518331,5.505318,1.1564201,0.2016302,0.58503246,2.7596617,1.5032184,1.0
1.0,-0.006903805,0.0009728063000000001,0.020512646000000002,0.23570427,0.8181970999999999,0.5005588,4.289448,5.650565,1.1097038000000001,0.2055263,0.5728039,2.8837137000000004,0.57794315,1.0
1.0,-0.0068986104000000005,0.0009779947999999999,0.018954223,0.23284712,0.8220776,0.49603152,4.9994354,5.7958117,1.0629874,0.20942241,0.5605753000000001,3.0077655,0.79023534,1.0
1.0,-0.0068934155000000006,0.0009831832000000002,0.017395802,0.22998999,0.8259581,0.49150425,10.228318,5.9410586,1.0162711,0.21331851,0.54834676,3.1318175999999998,1.7007464,1.0
1.0,-0.006888220600000001,0.0009883716,0.01583738,0.22713284,0.82983863,0.48697698,15.457201999999999,6.086305,0.9695548,0.21721461,0.53611815,3.2558696,2.247592,1.0
1.0,-0.0068830256,0.00099356,0.014278958000000001,0.2242757,0.83371913,0.48244970000000004,20.686085000000002,6.231552,0.9228385,0.22111073,0.5238896,3.3799214,2.5637187999999997,1.0
1.0,-0.006877831,0.0009987483,0.012720536000000001,0.22141856,0.83759964,0.47792244,20.085032,6.3767986,0.8761222,0.22500683,0.51166105,3.5039735,2.5789020000000002,1.0
1.0,-0.0068726363,0.0009960632,0.011162113999999999,0.21856141,0.8414802,0.47339517,14.856148999999998,6.5220456,0.82940584,0.22890294,0.49943247,3.6280252999999996,2.3053079,1.0
1.0,-0.0068674413,0.0009908748,0.009603691999999999,0.21570426,0.8453607,0.4688679,9.627266,6.667292,0.7826896,0.23279904,0.4872039000000001,3.7520773000000003,1.7898903000000002,1.0
1.0,-0.0068622464,0.0009856864,0.00804527,0.21284713,0.8492412,0.4643406,4.398383,6.812539,0.73597324,0.23669514,0.47497532,3.8761292000000003,0.7069903000000001,1.0
1.0,-0.006857052,0.0009804979,0.006486849,0.20998998,0.8531216999999999,0.45981333,4.8905,6.9577856,0.68925697,0.24059124,0.46274674,4.0001809999999995,0.87070745,1.0
1.0,-0.006851856999999999,0.0009753096,0.004928427,0.20713285,0.85700226,0.45528606,10.119383000000001,7.1030326,0.64254063,0.24448735,0.4505182,4.1242332,1.9148566999999999,1.0
1.0,-0.006846662,0.0009701211,0.003370005,0.2042757,0.86088276,0.45075879,15.348267000000002,7.248278999999999,0.5958243000000001,0.24838345,0.43828959999999995,4.248285299999999,2.4910593,1.0
1.0,-0.0068414669999999995,0.0009649327000000001,0.0018115832000000001,0.20141855,0.86476326,0.44623149999999995,20.57715,7.393526,0.549108,0.25227955,0.42606103,4.372337,2.7965717,1.0
1.0,-0.006836273,0.0009597442999999999,0.00025316133,0.19856142,0.8686438,0.44170424,20.193967999999998,7.5387726,0.5023917,0.25617567,0.41383246,4.496389,2.7882416,1.0
1.0,-0.006831078000000001,0.0009545558999999999,0.0013103206,0.19570427,0.8725243,0.43717697,14.965084,7.6840196,0.45567536,0.26007175,0.40160388,4.6204410000000005,2.513203,1.0
1.0,-0.0068258830000000005,0.0009493675,0.0028687423999999998,0.19284713,0.8764048000000001,0.4326497,9.736201,7.8292660000000005,0.40895906,0.26396787,0.38937533,4.744493,1.9280779,1.0
1.0,-0.006820688,0.0009441791,0.0044271643,0.18998998,0.8802853999999999,0.42812243,4.507318,7.974513000000001,0.36224276,0.26786396,0.37714675,4.868545,0.7352687,1.0
1.0,-0.0068154936,0.0009389906,0.005985585999999999,0.18713284,0.8841659,0.42359516,4.7815650000000005,8.119760000000001,0.31552646,0.27176008,0.36491817,4.9925966,0.83935267,1.0
1.0,-0.0068102987,0.0009338022,0.0075440080000000005,0.18427570000000001,0.8880464,0.4190679,10.010448,8.265007,0.26881012,0.27565619999999996,0.3526896,5.1166487,1.9453166000000002,1.0
1.0,-0.0068051037,0.0009286138000000001,0.00910243,0.18141855,0.89192694,0.41454062,15.239331,8.410254,0.22209382,0.27955228,0.34046105,5.2407007000000005,2.4480912999999997,1.0
1.0,-0.006799909,0.0009234254,0.010660851,0.1814386,0.89580745,0.41001335,20.468214,8.5555,0.17537750000000002,0.28344840000000004,0.32823247,5.364753,2.7348926,1.0
1.0,-0.0067947144,0.0009182369699999998,0.0122192735,0.18429573,0.89968795,0.40548608,20.302902,8.700747,0.1286612,0.2873445,0.3160039,5.488805,2.6855211,1.0
1.0,-0.0067895195,0.0009130485699999999,0.013777696,0.18715288,0.8964315,0.40095879999999995,15.074019,8.845994000000001,0.08194488,0.2912406,0.30377529999999997,5.612856400000001,2.252479,1.0
1.0,-0.006784324499999999,0.0009078602000000001,0.015336117,0.19001001,0.892551,0.40356848,9.845137,8.9912405,0.035228573,0.29513670000000003,0.29154676,5.7369084,1.5600916999999999,1.0
1.0,-0.006779129599999999,0.0009026717,0.01689454,0.19286716,0.8886705,0.40809575,4.6162529999999995,8.863513000000001,0.014647739,0.2990328,0.27931818,5.8609605,0.28393304,1.0
1.0,-0.0067739346999999995,0.0008974833,0.018452961,0.19572431,0.88478994,0.41262302,4.672630000000001,8.718266499999999,0.06136405,0.2970711,0.2749104,5.9850125,0.29803517,1.0
1.0,-0.006768740200000001,0.0008922949000000001,0.020011382,0.19858144,0.88090944,0.4171503,9.901513000000001,8.573019,0.108080365,0.29317498,0.28713897,5.870936,1.4970046000000001,1.0
1.0,-0.006763545300000001,0.0008871064599999999,0.021569805,0.20143859,0.87702894,0.42167756,15.130396,8.427772500000001,0.15479667,0.2892789,0.29936755,5.746884,2.0619397,1.0
1.0,-0.006758350400000001,0.0008819180699999998,0.023128226,0.20429572,0.8731484,0.42620483,20.35928,8.282525999999999,0.20151299,0.28538278,0.3115961,5.622832,2.3716958,1.0
1.0,-0.006753155500000001,0.0008767296699999998,0.024686648,0.20715287,0.8692679,0.4307321,20.411837,8.1372795,0.24822929999999996,0.28148670000000003,0.32382467,5.49878,2.3419135,1.0
1.0,-0.006747960999999999,0.0008715412699999999,0.02624507,0.21001002,0.8653874,0.4352594,15.182954999999998,7.9920325,0.2949456,0.27759057,0.33605325,5.3747277,2.0239409999999998,1.0
1.0,-0.006742766,0.0008663528,0.027803492000000003,0.21286716,0.8615068000000001,0.43978667,9.954071,7.846785499999999,0.34166193,0.27369446,0.34828183,5.250676,1.4140013,1.0
1.0,-0.0067375709999999995,0.0008611644,0.029361912999999996,0.21572429999999998,0.8576263000000001,0.44431394,4.7251883,7.701539,0.38837823,0.26979837,0.3605104,5.126624,0.25133985,1.0
1.0,-0.0067323763,0.000855976,0.030920336,0.21858144,0.8537458,0.44884120000000005,4.563695,7.556292,0.43509454,0.26590225,0.37273896,5.002572,0.18522679999999997,1.0
1.0,-0.006727182,0.0008507875599999999,0.032478757000000004,0.22143859,0.84986526,0.45336848,9.792578,7.411045599999999,0.48181087,0.26200616,0.38496754,4.87852,1.3285671000000001,1.0
1.0,-0.006721987,0.00084559916,0.03403718,0.22429574,0.84598476,0.45789576,15.0214615,7.265798599999999,0.52852714,0.25811005,0.3971961,4.754468,1.8737046999999998,1.0
1.0,-0.006716791999999999,0.00084041076,0.0355956,0.22715287,0.84210426,0.46242303,20.250345000000003,7.120552,0.5752435,0.25421396,0.40942470000000003,4.6304164000000005,2.1629467,1.0
1.0,-0.006711597,0.0008352222999999999,0.037154023,0.23001002,0.83822376,0.4669503,20.520773000000002,6.9753050000000005,0.6219598000000001,0.25031784,0.42165324,4.5063642999999995,2.1236662999999996,1.0
1.0,-0.0067064026,0.0008300339,0.038712446,0.23286717,0.8343431999999998,0.47147757,15.291889000000001,6.830058599999999,0.6686761,0.24642174,0.43388182,4.3823123,1.7825650000000002,1.0
1.0,-0.0067012077000000005,0.0008248455,0.040270865,0.2357243,0.8304627,0.47600484,10.063006,6.6848116,0.7153924,0.24252564,0.4461104,4.2582603,1.229868,1.0
1.0,-0.006696013000000001,0.0008196571,0.041829288,0.23858145,0.8265822,0.4805321,4.834123,6.5395650000000005,0.76210874,0.23862953,0.45833898,4.134208,0.17032613,1.0
1.0,-0.006690818,0.0008144686599999999,0.04338771,0.24143858,0.82270163,0.48505938,4.45476,6.394318,0.808825,0.23473343,0.47056752,4.0101566,0.04127008,1.0
1.0,-0.0066856234,0.0008092802599999999,0.04494613,0.24429573,0.81882113,0.48958665,9.683643,6.2490716,0.85554135,0.23083733,0.48279609999999995,3.8861046000000004,1.0729547,1.0
1.0,-0.0066804285,0.00080409186,0.046504553,0.24715288,0.81494063,0.49411392,14.912526000000002,6.1038246,0.9022576999999999,0.22694123,0.49502468,3.7620525000000002,1.537755,1.0
1.0,-0.0066752336,0.0007989033999999999,0.04806297599999999,0.25001,0.8110601,0.4986412,20.141409,5.9585776,0.94897395,0.22304513,0.5072532000000001,3.6380007000000005,1.7859224999999999,1.0
1.0,-0.0066700387,0.000793715,0.0496214,0.25286716,0.8071795999999999,0.50316846,20.629707,5.813331,0.9956903,0.21914901,0.51948184,3.5139487000000003,1.7592548,1.0
1.0,-0.0066648440000000005,0.0007885266,0.05117982,0.2557243,0.80329907,0.50769573,15.400825,5.6680839999999995,1.0424065999999998,0.2152529,0.5317104,3.3898966,1.4327638,1.0
1.0,-0.006659649300000001,0.00078333815,0.05273824,0.25858146,0.7994185,0.512223,10.171942,5.5228376,1.0891229,0.21135679999999998,0.5439390000000001,3.2658447999999995,0.91796684,1.0
