like1,parlr_T,parlr_RRR,parlr_RH,parRRR_factor,paralb_ice,paralb_snow,paralb_firn,paralbedo_aging,paralbedo_depth,simulation_0,simulation_1,simulation_2,simulation_3,simulation_4,simulation_5,simulation_6,simulation_7,simulation_8,simulation_9,simulation_10,simulation_11,simulation_12,simulation_13,simulation_14,simulation_15,simulation_16,simulation_17,simulation_18,simulation_19,simulation_20,simulation_21,simulation_22,simulation_23,simulation_24,simulation_25,simulation_26,simulation_27,simulation_28,simulation_29,simulation_30,simulation_31,simulation_32,simulation_33,simulation_34,simulation_35,simulation_36,simulation_37,simulation_38,simulation_39,simulation_40,simulation_41,simulation_42,simulation_43,simulation_44,simulation_45,simulation_46,simulation_47,simulation_48,simulation_49,simulation_50,simulation_51,simulation_52,simulation_53,simulation_54,simulation_55,simulation_56,simulation_57,simulation_58,simulation_59,simulation_60,simulation_61,simulation_62,simulation_63,simulation_64,simulation_65,simulation_66,simulation_67,simulation_68,simulation_69,simulation_70,simulation_71,simulation_72,simulation_73,simulation_74,simulation_75,simulation_76,simulation_77,simulation_78,simulation_79,simulation_80,simulation_81,simulation_82,simulation_83,simulation_84,simulation_85,simulation_86,chain
-238.1,-0.005306,5.89e-05,0.004433,1.259,0.1832,0.89,0.573,12.12,7.855,3774.0,3792.0,3754.0,3890.0,3754.0,3754.0,3826.0,3762.0,3890.0,3754.0,3816.0,3890.0,3890.0,3890.0,3754.0,3754.0,3890.0,3890.0,3754.0,3890.0,3890.0,3816.0,3890.0,3890.0,3890.0,3890.0,3754.0,3838.0,3890.0,3890.0,3754.0,3848.0,3858.0,3838.0,3754.0,3754.0,3868.0,3868.0,3868.0,3890.0,3890.0,3890.0,3754.0,3774.0,3826.0,3890.0,3890.0,3754.0,3754.0,3754.0,3858.0,3890.0,3890.0,3890.0,3890.0,3754.0,3816.0,3838.0,3848.0,3866.0,3890.0,3780.0,3760.0,3754.0,3890.0,3754.0,3890.0,3890.0,3890.0,3890.0,3890.0,3754.0,3754.0,3890.0,3890.0,3754.0,3754.0,3838.0,3890.0,3890.0,3890.0,3890.0,3754.0,3754.0,3890.0,3890.0,3890.0,0.0
-235.8,-0.00539,7.707e-05,0.005054,1.258,0.1915,0.888,0.5786,12.125,6.793,3780.0,3804.0,3754.0,3890.0,3754.0,3754.0,3826.0,3762.0,3890.0,3754.0,3826.0,3890.0,3890.0,3890.0,3754.0,3754.0,3890.0,3890.0,3754.0,3890.0,3890.0,3838.0,3890.0,3890.0,3890.0,3890.0,3754.0,3858.0,3890.0,3890.0,3754.0,3848.0,3858.0,3838.0,3754.0,3762.0,3868.0,3868.0,3890.0,3890.0,3890.0,3890.0,3754.0,3774.0,3838.0,3890.0,3890.0,3754.0,3754.0,3754.0,3866.0,3890.0,3890.0,3890.0,3890.0,3754.0,3816.0,3848.0,3848.0,3866.0,3890.0,3792.0,3754.0,3754.0,3890.0,3754.0,3890.0,3890.0,3890.0,3890.0,3890.0,3754.0,3804.0,3890.0,3890.0,3754.0,3754.0,3850.0,3890.0,3890.0,3890.0,3890.0,3754.0,3754.0,3890.0,3890.0,3890.0,0.0
-240.8,-0.00543,7.2e-05,0.00538,1.259,0.182,0.894,0.575,12.234,5.51,3780.0,3762.0,3754.0,3890.0,3754.0,3754.0,3762.0,3762.0,3890.0,3754.0,3816.0,3890.0,3890.0,3890.0,3754.0,3754.0,3890.0,3890.0,3754.0,3890.0,3890.0,3804.0,3890.0,3890.0,3890.0,3890.0,3754.0,3780.0,3890.0,3890.0,3754.0,3848.0,3848.0,3838.0,3754.0,3762.0,3850.0,3866.0,3868.0,3890.0,3890.0,3890.0,3754.0,3780.0,3816.0,3890.0,3890.0,3754.0,3754.0,3754.0,3830.0,3890.0,3890.0,3890.0,3890.0,3754.0,3826.0,3848.0,3848.0,3848.0,3890.0,3792.0,3754.0,3754.0,3890.0,3754.0,3890.0,3890.0,3890.0,3890.0,3890.0,3754.0,3754.0,3890.0,3890.0,3754.0,3754.0,3816.0,3890.0,3890.0,3890.0,3890.0,3754.0,3754.0,3864.0,3890.0,3890.0,0.0
-243.9,-0.00543,8.01e-05,0.005466,1.258,0.1917,0.8906,0.5786,13.44,5.863,3780.0,3774.0,3754.0,3868.0,3754.0,3754.0,3762.0,3762.0,3868.0,3754.0,3816.0,3868.0,3868.0,3888.0,3754.0,3754.0,3888.0,3888.0,3754.0,3890.0,3890.0,3804.0,3890.0,3890.0,3890.0,3890.0,3754.0,3774.0,3868.0,3868.0,3754.0,3848.0,3848.0,3838.0,3754.0,3762.0,3830.0,3858.0,3866.0,3868.0,3868.0,3868.0,3754.0,3762.0,3816.0,3888.0,3890.0,3754.0,3754.0,3754.0,3826.0,3890.0,3890.0,3890.0,3890.0,3754.0,3804.0,3848.0,3850.0,3850.0,3868.0,3792.0,3754.0,3754.0,3890.0,3754.0,3890.0,3890.0,3890.0,3890.0,3890.0,3754.0,3754.0,3888.0,3890.0,3754.0,3754.0,3792.0,3890.0,3890.0,3890.0,3890.0,3754.0,3754.0,3840.0,3890.0,3890.0,0.0
-247.6,-0.005432,8.63e-05,0.0055,1.255,0.1858,0.89,0.589,13.445,5.625,3762.0,3762.0,3754.0,3866.0,3754.0,3754.0,3762.0,3762.0,3868.0,3754.0,3816.0,3868.0,3868.0,3868.0,3754.0,3754.0,3868.0,3868.0,3754.0,3888.0,3888.0,3780.0,3888.0,3890.0,3890.0,3890.0,3754.0,3774.0,3858.0,3858.0,3754.0,3848.0,3848.0,3838.0,3754.0,3762.0,3826.0,3850.0,3850.0,3866.0,3868.0,3868.0,3754.0,3754.0,3816.0,3868.0,3890.0,3754.0,3754.0,3754.0,3792.0,3890.0,3890.0,3890.0,3890.0,3754.0,3762.0,3838.0,3850.0,3850.0,3868.0,3792.0,3754.0,3754.0,3890.0,3754.0,3888.0,3890.0,3890.0,3890.0,3890.0,3754.0,3754.0,3868.0,3890.0,3754.0,3754.0,3792.0,3890.0,3890.0,3890.0,3890.0,3754.0,3754.0,3830.0,3890.0,3890.0,0.0
-253.8,-0.005585,6.43e-05,0.00692,1.259,0.1971,0.885,0.5854,14.836,5.797,3762.0,3762.0,3754.0,3868.0,3754.0,3754.0,3762.0,3762.0,3868.0,3754.0,3816.0,3868.0,3868.0,3868.0,3754.0,3754.0,3868.0,3868.0,3754.0,3868.0,3868.0,3762.0,3868.0,3868.0,3868.0,3868.0,3754.0,3762.0,3826.0,3830.0,3754.0,3830.0,3838.0,3848.0,3754.0,3754.0,3830.0,3848.0,3848.0,3858.0,3858.0,3858.0,3754.0,3754.0,3792.0,3858.0,3868.0,3754.0,3754.0,3754.0,3804.0,3868.0,3868.0,3868.0,3868.0,3754.0,3754.0,3838.0,3850.0,3858.0,3866.0,3804.0,3754.0,3754.0,3868.0,3754.0,3858.0,3868.0,3868.0,3868.0,3868.0,3754.0,3754.0,3838.0,3868.0,3754.0,3754.0,3754.0,3868.0,3868.0,3868.0,3868.0,3754.0,3754.0,3754.0,3868.0,3868.0,0.0
-250.1,-0.00569,8.214e-05,0.00772,1.26,0.1976,0.8755,0.593,16.6,5.81,3762.0,3804.0,3754.0,3868.0,3754.0,3754.0,3774.0,3762.0,3868.0,3754.0,3826.0,3868.0,3868.0,3868.0,3754.0,3754.0,3868.0,3868.0,3754.0,3868.0,3868.0,3762.0,3868.0,3868.0,3868.0,3888.0,3754.0,3774.0,3830.0,3838.0,3754.0,3838.0,3848.0,3850.0,3754.0,3754.0,3838.0,3850.0,3850.0,3858.0,3858.0,3858.0,3754.0,3754.0,3804.0,3866.0,3868.0,3754.0,3754.0,3754.0,3816.0,3868.0,3868.0,3868.0,3868.0,3754.0,3754.0,3838.0,3858.0,3858.0,3868.0,3816.0,3754.0,3754.0,3868.0,3754.0,3868.0,3868.0,3868.0,3868.0,3868.0,3754.0,3754.0,3850.0,3868.0,3754.0,3754.0,3754.0,3868.0,3888.0,3888.0,3888.0,3754.0,3754.0,3754.0,3888.0,3888.0,0.0
-226.5,-0.00599,9.93e-05,0.007713,1.26,0.191,0.8716,0.594,15.56,6.1,3816.0,3838.0,3754.0,3900.0,3754.0,3754.0,3808.0,3804.0,3900.0,3754.0,3848.0,3900.0,3900.0,3910.0,3754.0,3754.0,3910.0,3910.0,3754.0,3910.0,3910.0,3838.0,3910.0,3912.0,3912.0,3912.0,3754.0,3838.0,3900.0,3900.0,3754.0,3868.0,3868.0,3868.0,3754.0,3780.0,3868.0,3890.0,3900.0,3900.0,3910.0,3910.0,3754.0,3816.0,3858.0,3910.0,3912.0,3754.0,3754.0,3754.0,3866.0,3912.0,3912.0,3912.0,3912.0,3754.0,3848.0,3868.0,3868.0,3888.0,3912.0,3826.0,3754.0,3754.0,3912.0,3754.0,3912.0,3912.0,3912.0,3912.0,3912.0,3754.0,3754.0,3900.0,3912.0,3754.0,3754.0,3850.0,3912.0,3912.0,3912.0,3912.0,3754.0,3754.0,3858.0,3912.0,3912.0,0.0
-237.6,-0.005726,0.0001181,0.00678,1.26,0.1991,0.8667,0.609,16.44,4.543,3780.0,3774.0,3754.0,3868.0,3754.0,3754.0,3774.0,3774.0,3888.0,3754.0,3838.0,3888.0,3890.0,3890.0,3754.0,3754.0,3890.0,3890.0,3754.0,3890.0,3890.0,3804.0,3890.0,3900.0,3900.0,3900.0,3754.0,3826.0,3868.0,3868.0,3754.0,3868.0,3868.0,3858.0,3754.0,3762.0,3848.0,3868.0,3868.0,3868.0,3888.0,3888.0,3754.0,3754.0,3838.0,3888.0,3900.0,3754.0,3754.0,3754.0,3848.0,3900.0,3900.0,3900.0,3900.0,3754.0,3826.0,3858.0,3868.0,3868.0,3890.0,3816.0,3754.0,3754.0,3900.0,3754.0,3890.0,3900.0,3900.0,3900.0,3900.0,3754.0,3754.0,3868.0,3900.0,3754.0,3754.0,3830.0,3900.0,3900.0,3900.0,3900.0,3754.0,3754.0,3774.0,3900.0,3900.0,0.0
-226.9,-0.00602,8.37e-05,0.00834,1.259,0.1956,0.869,0.6104,14.07,6.98,3816.0,3848.0,3754.0,3900.0,3754.0,3754.0,3838.0,3804.0,3900.0,3754.0,3848.0,3900.0,3900.0,3910.0,3754.0,3754.0,3910.0,3910.0,3754.0,3910.0,3910.0,3838.0,3910.0,3912.0,3912.0,3912.0,3754.0,3830.0,3910.0,3910.0,3754.0,3868.0,3868.0,3868.0,3754.0,3780.0,3868.0,3890.0,3900.0,3910.0,3910.0,3910.0,3754.0,3762.0,3858.0,3910.0,3912.0,3754.0,3754.0,3754.0,3868.0,3912.0,3912.0,3912.0,3912.0,3754.0,3848.0,3868.0,3868.0,3890.0,3912.0,3830.0,3754.0,3754.0,3912.0,3754.0,3912.0,3912.0,3912.0,3912.0,3912.0,3754.0,3754.0,3890.0,3912.0,3754.0,3754.0,3850.0,3912.0,3912.0,3912.0,3912.0,3754.0,3754.0,3864.0,3912.0,3912.0,0.0
-222.2,-0.005974,8.46e-05,0.00957,1.259,0.1862,0.8667,0.61,13.53,6.996,3816.0,3850.0,3754.0,3912.0,3754.0,3754.0,3850.0,3792.0,3912.0,3754.0,3850.0,3912.0,3912.0,3912.0,3754.0,3762.0,3912.0,3912.0,3754.0,3912.0,3912.0,3858.0,3912.0,3912.0,3918.0,3918.0,3754.0,3850.0,3918.0,3918.0,3754.0,3868.0,3890.0,3868.0,3754.0,3780.0,3890.0,3890.0,3900.0,3918.0,3918.0,3918.0,3754.0,3816.0,3850.0,3918.0,3918.0,3754.0,3754.0,3754.0,3890.0,3918.0,3918.0,3918.0,3918.0,3754.0,3858.0,3868.0,3888.0,3900.0,3918.0,3826.0,3754.0,3754.0,3918.0,3762.0,3918.0,3918.0,3918.0,3918.0,3918.0,3754.0,3754.0,3910.0,3918.0,3754.0,3754.0,3868.0,3918.0,3918.0,3918.0,3918.0,3754.0,3754.0,3890.0,3918.0,3918.0,0.0
-228.0,-0.005905,7.9e-05,0.00967,1.26,0.1885,0.8667,0.6196,12.14,5.188,3816.0,3804.0,3754.0,3910.0,3754.0,3754.0,3792.0,3774.0,3912.0,3754.0,3838.0,3912.0,3912.0,3912.0,3754.0,3754.0,3912.0,3912.0,3754.0,3912.0,3912.0,3838.0,3912.0,3912.0,3912.0,3912.0,3754.0,3826.0,3900.0,3900.0,3754.0,3868.0,3868.0,3868.0,3754.0,3774.0,3890.0,3890.0,3900.0,3900.0,3910.0,3910.0,3754.0,3762.0,3848.0,3910.0,3912.0,3754.0,3754.0,3754.0,3868.0,3912.0,3912.0,3912.0,3912.0,3754.0,3848.0,3868.0,3868.0,3890.0,3912.0,3816.0,3754.0,3754.0,3912.0,3754.0,3910.0,3912.0,3912.0,3912.0,3912.0,3754.0,3754.0,3890.0,3912.0,3754.0,3754.0,3848.0,3912.0,3912.0,3912.0,3912.0,3754.0,3754.0,3830.0,3912.0,3912.0,0.0
-223.9,-0.006,8.416e-05,0.00952,1.26,0.1934,0.8735,0.6055,13.086,6.8,3816.0,3848.0,3754.0,3910.0,3754.0,3754.0,3848.0,3804.0,3912.0,3754.0,3848.0,3912.0,3912.0,3912.0,3754.0,3754.0,3912.0,3912.0,3754.0,3912.0,3912.0,3848.0,3912.0,3912.0,3912.0,3912.0,3754.0,3838.0,3910.0,3910.0,3754.0,3868.0,3888.0,3868.0,3754.0,3780.0,3890.0,3890.0,3910.0,3912.0,3912.0,3912.0,3754.0,3816.0,3858.0,3912.0,3912.0,3754.0,3754.0,3754.0,3890.0,3912.0,3912.0,3912.0,3912.0,3754.0,3850.0,3868.0,3868.0,3890.0,3912.0,3826.0,3754.0,3754.0,3912.0,3754.0,3912.0,3912.0,3912.0,3912.0,3912.0,3754.0,3754.0,3910.0,3912.0,3754.0,3754.0,3858.0,3912.0,3912.0,3912.0,3912.0,3754.0,3754.0,3888.0,3912.0,3912.0,0.0
-250.2,-0.005825,5.51e-05,0.00896,1.256,0.1903,0.874,0.6084,14.81,6.41,3774.0,3804.0,3754.0,3868.0,3754.0,3754.0,3774.0,3762.0,3868.0,3754.0,3838.0,3868.0,3868.0,3868.0,3754.0,3754.0,3868.0,3868.0,3754.0,3868.0,3868.0,3762.0,3868.0,3888.0,3888.0,3890.0,3754.0,3762.0,3826.0,3830.0,3754.0,3830.0,3830.0,3838.0,3754.0,3754.0,3838.0,3848.0,3848.0,3866.0,3868.0,3868.0,3754.0,3754.0,3816.0,3868.0,3868.0,3754.0,3754.0,3754.0,3816.0,3868.0,3868.0,3868.0,3868.0,3754.0,3754.0,3848.0,3868.0,3868.0,3868.0,3816.0,3754.0,3754.0,3868.0,3754.0,3868.0,3868.0,3868.0,3868.0,3868.0,3754.0,3754.0,3848.0,3868.0,3754.0,3754.0,3754.0,3868.0,3868.0,3868.0,3868.0,3754.0,3754.0,3754.0,3868.0,3868.0,0.0
-242.4,-0.00556,5.305e-05,0.00918,1.252,0.18,0.8535,0.6064,16.61,6.95,3762.0,3816.0,3754.0,3868.0,3754.0,3754.0,3804.0,3762.0,3888.0,3754.0,3816.0,3888.0,3890.0,3890.0,3754.0,3754.0,3890.0,3890.0,3754.0,3890.0,3890.0,3804.0,3890.0,3890.0,3890.0,3890.0,3754.0,3780.0,3868.0,3888.0,3754.0,3858.0,3858.0,3848.0,3754.0,3754.0,3858.0,3868.0,3868.0,3888.0,3888.0,3888.0,3754.0,3754.0,3816.0,3888.0,3890.0,3754.0,3754.0,3754.0,3858.0,3890.0,3890.0,3890.0,3890.0,3754.0,3774.0,3850.0,3858.0,3868.0,3890.0,3804.0,3754.0,3754.0,3890.0,3754.0,3890.0,3890.0,3890.0,3890.0,3890.0,3754.0,3754.0,3848.0,3890.0,3754.0,3754.0,3780.0,3890.0,3890.0,3890.0,3890.0,3754.0,3754.0,3754.0,3890.0,3890.0,0.0
-217.9,-0.00515,6.96e-05,0.00916,1.253,0.1934,0.829,0.6074,16.61,7.297,3838.0,3900.0,3754.0,3918.0,3754.0,3754.0,3848.0,3816.0,3918.0,3754.0,3918.0,3918.0,3918.0,3918.0,3754.0,3754.0,3918.0,3918.0,3754.0,3918.0,3918.0,3868.0,3918.0,3918.0,3918.0,3918.0,3754.0,3910.0,3912.0,3912.0,3754.0,3850.0,3900.0,3816.0,3754.0,3762.0,3912.0,3912.0,3912.0,3912.0,3918.0,3918.0,3754.0,3762.0,3890.0,3918.0,3926.0,3754.0,3754.0,3754.0,3926.0,3926.0,3926.0,3926.0,3926.0,3754.0,3838.0,3868.0,3918.0,3926.0,3926.0,3774.0,3760.0,3754.0,3926.0,3780.0,3926.0,3926.0,3926.0,3926.0,3926.0,3754.0,3792.0,3890.0,3926.0,3754.0,3754.0,3912.0,3926.0,3926.0,3926.0,3926.0,3754.0,3754.0,3926.0,3926.0,3926.0,0.0
-174.9,-0.00523,0.0001056,0.00818,1.251,0.1903,0.808,0.609,16.8,6.844,3926.0,3932.0,3868.0,4008.0,3754.0,3838.0,3918.0,3932.0,4010.0,3830.0,4010.0,4010.0,3988.0,4010.0,3754.0,3890.0,4010.0,4010.0,3754.0,4010.0,4010.0,3932.0,4010.0,4010.0,4024.0,4024.0,3762.0,3932.0,3978.0,3992.0,3838.0,3952.0,3956.0,3838.0,3754.0,3888.0,3992.0,3992.0,3992.0,3992.0,3992.0,3992.0,3754.0,3840.0,3992.0,4008.0,4024.0,3754.0,3754.0,3816.0,4024.0,4024.0,4024.0,4024.0,4024.0,3754.0,3912.0,3992.0,4024.0,4024.0,4024.0,3774.0,3888.0,3754.0,4024.0,3918.0,4024.0,4024.0,4024.0,4024.0,4024.0,3754.0,3890.0,4008.0,4024.0,3754.0,3868.0,3978.0,4024.0,4008.0,3978.0,4024.0,3754.0,3774.0,4006.0,4024.0,4024.0,0.0
-177.9,-0.005047,0.0001281,0.00835,1.249,0.1818,0.8154,0.6177,15.24,6.363,3912.0,3910.0,3868.0,3992.0,3754.0,3830.0,3912.0,3918.0,3992.0,3818.0,3992.0,3992.0,3978.0,3992.0,3754.0,3868.0,3992.0,3992.0,3754.0,3992.0,3992.0,3918.0,3992.0,4006.0,4008.0,4008.0,3762.0,3932.0,3976.0,3978.0,3826.0,3940.0,3952.0,3826.0,3754.0,3868.0,3978.0,3978.0,3978.0,3980.0,3978.0,3978.0,3754.0,3838.0,3976.0,3992.0,4008.0,3754.0,3754.0,3780.0,4008.0,4008.0,4010.0,4010.0,4010.0,3754.0,3900.0,3978.0,4010.0,4010.0,4010.0,3774.0,3760.0,3754.0,4010.0,3918.0,4010.0,4010.0,4010.0,4010.0,4010.0,3754.0,3868.0,3992.0,4010.0,3754.0,3868.0,3976.0,4010.0,4006.0,3976.0,4010.0,3754.0,3816.0,3992.0,4010.0,4010.0,0.0
-187.5,-0.00507,0.0001289,0.00974,1.248,0.1814,0.8315,0.6123,13.28,6.754,3900.0,3900.0,3866.0,3976.0,3754.0,3826.0,3868.0,3900.0,3976.0,3792.0,3976.0,3976.0,3976.0,3976.0,3754.0,3850.0,3976.0,3976.0,3754.0,3978.0,3978.0,3900.0,3978.0,3978.0,3980.0,3978.0,3762.0,3918.0,3952.0,3952.0,3830.0,3918.0,3946.0,3826.0,3754.0,3850.0,3952.0,3952.0,3952.0,3956.0,3976.0,3976.0,3754.0,3804.0,3932.0,3978.0,3978.0,3754.0,3754.0,3774.0,3978.0,3978.0,3978.0,3978.0,3978.0,3754.0,3868.0,3936.0,3978.0,3978.0,3978.0,3774.0,3788.0,3754.0,3978.0,3912.0,3978.0,3978.0,3978.0,3978.0,3978.0,3754.0,3868.0,3976.0,3978.0,3754.0,3848.0,3976.0,3978.0,3978.0,3978.0,3978.0,3754.0,3774.0,3978.0,3978.0,3978.0,0.0
-176.9,-0.00505,0.0001237,0.00813,1.248,0.18,0.8115,0.6177,15.67,7.535,3918.0,3992.0,3868.0,4008.0,3754.0,3848.0,3918.0,3936.0,4008.0,3858.0,4008.0,4008.0,3978.0,4010.0,3754.0,3890.0,4010.0,4010.0,3754.0,4010.0,4010.0,3932.0,4010.0,4010.0,4010.0,4010.0,3762.0,3940.0,3992.0,3992.0,3826.0,3946.0,3972.0,3826.0,3762.0,3888.0,3992.0,3992.0,3992.0,3992.0,3992.0,3992.0,3754.0,3858.0,3992.0,3992.0,4010.0,3754.0,3754.0,3826.0,4010.0,4010.0,4010.0,4010.0,4010.0,3754.0,3918.0,4006.0,4010.0,4010.0,4010.0,3774.0,4010.0,3754.0,4010.0,3932.0,4010.0,4010.0,4010.0,4010.0,4010.0,3754.0,3868.0,4010.0,4010.0,3754.0,3868.0,3978.0,4010.0,4006.0,3976.0,4010.0,3754.0,3838.0,3992.0,4010.0,4010.0,0.0
-198.0,-0.005486,0.0001386,0.009415,1.246,0.1985,0.838,0.6226,14.84,6.547,3868.0,3890.0,3826.0,3940.0,3754.0,3762.0,3868.0,3868.0,3940.0,3816.0,3936.0,3940.0,3940.0,3940.0,3754.0,3826.0,3940.0,3940.0,3754.0,3940.0,3940.0,3912.0,3940.0,3946.0,3952.0,3952.0,3754.0,3932.0,3936.0,3936.0,3826.0,3900.0,3918.0,3858.0,3754.0,3816.0,3932.0,3932.0,3936.0,3940.0,3946.0,3946.0,3754.0,3804.0,3926.0,3952.0,3956.0,3754.0,3754.0,3762.0,3956.0,3956.0,3956.0,3956.0,3956.0,3754.0,3866.0,3918.0,3940.0,3956.0,3956.0,3804.0,3754.0,3754.0,3956.0,3868.0,3956.0,3956.0,3956.0,3956.0,3956.0,3754.0,3858.0,3926.0,3956.0,3754.0,3816.0,3956.0,3956.0,3956.0,3956.0,3956.0,3754.0,3754.0,3956.0,3956.0,3956.0,0.0
-185.2,-0.005352,0.0001433,0.009964,1.247,0.2,0.831,0.6167,14.87,6.855,3910.0,3912.0,3858.0,3972.0,3754.0,3826.0,3888.0,3900.0,3972.0,3816.0,3972.0,3972.0,3972.0,3972.0,3754.0,3858.0,3972.0,3972.0,3754.0,3972.0,3972.0,3918.0,3972.0,3976.0,3976.0,3978.0,3762.0,3932.0,3956.0,3972.0,3848.0,3918.0,3946.0,3850.0,3754.0,3850.0,3972.0,3972.0,3972.0,3972.0,3972.0,3972.0,3754.0,3816.0,3932.0,3972.0,3978.0,3754.0,3754.0,3792.0,3978.0,3978.0,3978.0,3978.0,3978.0,3754.0,3868.0,3936.0,3978.0,3978.0,3978.0,3792.0,3760.0,3754.0,3978.0,3900.0,3978.0,3978.0,3978.0,3978.0,3978.0,3754.0,3888.0,3972.0,3978.0,3754.0,3848.0,3978.0,3978.0,3978.0,3978.0,3978.0,3754.0,3774.0,3978.0,3978.0,3978.0,0.0
-184.9,-0.005238,0.000143,0.00972,1.243,0.2062,0.8267,0.6143,15.44,6.418,3910.0,3890.0,3866.0,3976.0,3754.0,3826.0,3890.0,3900.0,3976.0,3808.0,3976.0,3976.0,3978.0,3978.0,3754.0,3858.0,3978.0,3978.0,3754.0,3978.0,3978.0,3912.0,3978.0,3980.0,3980.0,3980.0,3762.0,3918.0,3972.0,3972.0,3838.0,3926.0,3956.0,3838.0,3754.0,3858.0,3972.0,3972.0,3972.0,3972.0,3972.0,3976.0,3754.0,3816.0,3932.0,3976.0,3978.0,3754.0,3754.0,3780.0,3978.0,3978.0,3978.0,3978.0,3978.0,3754.0,3888.0,3932.0,3978.0,3978.0,3978.0,3780.0,3754.0,3754.0,3978.0,3910.0,3978.0,3978.0,3978.0,3978.0,3978.0,3754.0,3888.0,3976.0,3978.0,3754.0,3850.0,3980.0,3978.0,3978.0,3980.0,3978.0,3754.0,3780.0,3978.0,3978.0,3978.0,0.0
-183.6,-0.005016,0.0001262,0.00888,1.241,0.2218,0.817,0.6123,14.836,4.31,3900.0,3762.0,3868.0,3992.0,3754.0,3754.0,3848.0,3848.0,3992.0,3792.0,3972.0,3992.0,3978.0,3992.0,3754.0,3838.0,3992.0,3992.0,3754.0,3926.0,3952.0,3900.0,3980.0,4010.0,4010.0,4010.0,3754.0,3926.0,3952.0,3952.0,3826.0,3932.0,3946.0,3826.0,3754.0,3858.0,3952.0,3952.0,3956.0,3978.0,3980.0,3980.0,3754.0,3792.0,3956.0,3992.0,4008.0,3754.0,3754.0,3774.0,4008.0,4008.0,3978.0,4010.0,4010.0,3754.0,3868.0,3940.0,3992.0,4010.0,4010.0,3774.0,3754.0,3754.0,4010.0,3868.0,4010.0,4010.0,4010.0,4010.0,4010.0,3754.0,3868.0,3992.0,4010.0,3754.0,3858.0,3936.0,4010.0,4006.0,3976.0,4010.0,3754.0,3754.0,3992.0,4010.0,4010.0,0.0
-203.8,-0.005016,0.000138,0.00823,1.241,0.2015,0.823,0.621,17.45,3.787,3858.0,3754.0,3792.0,3932.0,3754.0,3754.0,3848.0,3816.0,3932.0,3780.0,3900.0,3936.0,3940.0,3940.0,3754.0,3762.0,3940.0,3940.0,3754.0,3868.0,3878.0,3888.0,3918.0,3952.0,3956.0,3956.0,3754.0,3912.0,3918.0,3926.0,3816.0,3890.0,3918.0,3838.0,3754.0,3762.0,3918.0,3918.0,3926.0,3932.0,3940.0,3940.0,3754.0,3762.0,3912.0,3946.0,3956.0,3754.0,3754.0,3754.0,3940.0,3956.0,3940.0,3956.0,3956.0,3754.0,3830.0,3900.0,3926.0,3956.0,3956.0,3774.0,3754.0,3754.0,3956.0,3826.0,3972.0,3972.0,3972.0,3972.0,3926.0,3754.0,3838.0,3918.0,3972.0,3754.0,3774.0,3900.0,3972.0,3972.0,3972.0,3972.0,3754.0,3754.0,3926.0,3972.0,3972.0,0.0
-177.0,-0.005077,0.0001698,0.00808,1.24,0.192,0.8154,0.6343,14.695,3.662,3910.0,3762.0,3868.0,3992.0,3754.0,3762.0,3868.0,3868.0,3992.0,3826.0,3978.0,3992.0,3980.0,4008.0,3754.0,3858.0,4008.0,4008.0,3754.0,3900.0,3918.0,3912.0,3992.0,4010.0,4010.0,4010.0,3780.0,3932.0,3956.0,3956.0,3838.0,3940.0,3956.0,3858.0,3780.0,3868.0,3956.0,3956.0,3972.0,3980.0,3988.0,3988.0,3754.0,3848.0,3976.0,3992.0,4010.0,3754.0,3754.0,3792.0,4010.0,4010.0,3988.0,4010.0,4010.0,3754.0,3900.0,3972.0,4006.0,4010.0,4010.0,3774.0,3754.0,3754.0,4010.0,3890.0,4010.0,4010.0,4010.0,4010.0,3976.0,3754.0,3890.0,3992.0,4010.0,3754.0,3858.0,3956.0,4010.0,4010.0,3988.0,4010.0,3754.0,3762.0,3980.0,4010.0,4010.0,0.0
-183.5,-0.005466,0.0001575,0.00786,1.24,0.1941,0.8315,0.6323,12.67,4.24,3900.0,3804.0,3868.0,3978.0,3754.0,3762.0,3868.0,3850.0,3980.0,3816.0,3946.0,3980.0,3980.0,3980.0,3754.0,3848.0,3980.0,3980.0,3754.0,3956.0,3972.0,3932.0,3976.0,3992.0,3992.0,3992.0,3774.0,3936.0,3952.0,3956.0,3850.0,3926.0,3946.0,3858.0,3762.0,3848.0,3956.0,3956.0,3972.0,3976.0,3976.0,3976.0,3754.0,3816.0,3936.0,3978.0,3992.0,3754.0,3754.0,3804.0,3992.0,3992.0,3992.0,3992.0,3992.0,3754.0,3890.0,3932.0,3978.0,3992.0,3992.0,3804.0,3754.0,3754.0,3992.0,3890.0,3992.0,3992.0,3992.0,3992.0,3992.0,3754.0,3890.0,3978.0,3992.0,3754.0,3858.0,3956.0,3992.0,3992.0,3992.0,3992.0,3754.0,3762.0,3992.0,3992.0,3992.0,0.0
