like1,parlr_T,parlr_RRR,parlr_RH,parRRR_factor,paralb_ice,paralb_snow,paralb_firn,paralbedo_aging,paralbedo_depth,simulation_0,simulation_1,simulation_2,simulation_3,simulation_4,simulation_5,simulation_6,simulation_7,simulation_8,simulation_9,simulation_10,simulation_11,simulation_12,simulation_13,simulation_14,simulation_15,simulation_16,simulation_17,simulation_18,simulation_19,simulation_20,simulation_21,simulation_22,simulation_23,simulation_24,simulation_25,simulation_26,simulation_27,simulation_28,simulation_29,simulation_30,simulation_31,simulation_32,simulation_33,simulation_34,simulation_35,simulation_36,simulation_37,simulation_38,simulation_39,simulation_40,simulation_41,simulation_42,simulation_43,simulation_44,simulation_45,simulation_46,simulation_47,simulation_48,simulation_49,simulation_50,simulation_51,simulation_52,simulation_53,simulation_54,simulation_55,simulation_56,simulation_57,simulation_58,simulation_59,simulation_60,simulation_61,simulation_62,simulation_63,simulation_64,simulation_65,simulation_66,simulation_67,simulation_68,simulation_69,simulation_70,simulation_71,simulation_72,simulation_73,simulation_74,simulation_75,simulation_76,simulation_77,simulation_78,simulation_79,simulation_80,simulation_81,simulation_82,simulation_83,simulation_84,simulation_85,simulation_86,simulation_87,simulation_88,simulation_89,simulation_90,simulation_91,simulation_92,simulation_93,simulation_94,simulation_95,simulation_96,simulation_97,simulation_98,simulation_99,simulation_100,simulation_101,simulation_102,simulation_103,simulation_104,simulation_105,simulation_106,simulation_107,simulation_108,simulation_109,simulation_110,simulation_111,simulation_112,simulation_113,simulation_114,simulation_115,simulation_116,simulation_117,simulation_118,simulation_119,simulation_120,simulation_121,simulation_122,simulation_123,simulation_124,chain
236.2,-0.00634,1.615e-05,0.004883,0.631,0.4,0.693,0.587,11.05,6.555,4044.0,3754.0,4230.0,3912.0,4096.0,3754.0,4340.0,3900.0,3918.0,4096.0,4230.0,4340.0,3754.0,3754.0,4230.0,4340.0,4156.0,3754.0,4136.0,4316.0,4340.0,4144.0,4340.0,3754.0,3754.0,4156.0,4340.0,4340.0,3816.0,4224.0,4316.0,4240.0,4340.0,4340.0,4340.0,4276.0,3754.0,3858.0,4156.0,4240.0,4316.0,3926.0,4224.0,3754.0,3848.0,4156.0,4240.0,4240.0,3918.0,3754.0,3992.0,4184.0,4316.0,4316.0,4316.0,4316.0,3754.0,4340.0,4224.0,4052.0,4220.0,4316.0,4340.0,4340.0,4024.0,4108.0,4184.0,4340.0,4340.0,4340.0,4340.0,4340.0,4156.0,4316.0,4340.0,4340.0,4340.0,4340.0,3890.0,4124.0,3918.0,4130.0,4340.0,4340.0,4340.0,3754.0,3754.0,3754.0,3754.0,4096.0,4240.0,4316.0,4340.0,4340.0,3754.0,4224.0,4240.0,4340.0,4340.0,4340.0,4340.0,4340.0,3754.0,3890.0,4060.0,4060.0,4008.0,4080.0,4220.0,4340.0,4170.0,4324.0,4260.0,4216.0,3754.0,3754.0,3830.0,3976.0,4096.0,4230.0,4340.0,4150.0,4340.0,4340.0,4340.0,0.0
266.0,-0.00602,0.0001531,0.0003192,0.6616,0.362,0.8975,0.5903,21.1,3.324,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3762.0,3754.0,3754.0,3754.0,3762.0,3754.0,3754.0,3754.0,3754.0,3754.0,3762.0,3762.0,3754.0,3754.0,3754.0,3774.0,3774.0,3774.0,3754.0,3774.0,3754.0,3774.0,3792.0,3804.0,3808.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3762.0,3754.0,3762.0,3762.0,3754.0,3754.0,3762.0,3762.0,3774.0,3754.0,3754.0,3754.0,3754.0,3762.0,3762.0,3762.0,3762.0,3754.0,3754.0,3754.0,3754.0,3762.0,3762.0,3762.0,3754.0,3754.0,3754.0,3754.0,3774.0,3774.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3762.0,3774.0,3754.0,3754.0,3754.0,3754.0,3780.0,3780.0,3792.0,3804.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3804.0,3804.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3804.0,3804.0,3804.0,0.0
186.9,-0.005123,4.92e-05,0.005394,0.646,0.2153,0.7505,0.623,11.03,6.875,3754.0,3754.0,4030.0,3754.0,3838.0,3754.0,4184.0,4092.0,3754.0,3864.0,4024.0,4224.0,3982.0,3760.0,3976.0,4224.0,4224.0,3754.0,3858.0,4096.0,4224.0,4124.0,4224.0,3754.0,3754.0,3900.0,4184.0,4224.0,3754.0,4224.0,4224.0,4068.0,4184.0,4224.0,4224.0,4224.0,3754.0,3754.0,3754.0,4010.0,4088.0,4096.0,4096.0,3754.0,3754.0,3866.0,4036.0,4088.0,3858.0,3754.0,3754.0,3900.0,4096.0,4096.0,4096.0,4136.0,3754.0,4148.0,4148.0,3754.0,3932.0,4096.0,4150.0,4156.0,3754.0,3804.0,3918.0,4156.0,4170.0,4124.0,4124.0,4124.0,3762.0,4096.0,4124.0,4176.0,4176.0,4184.0,3826.0,4184.0,3754.0,3754.0,4184.0,4184.0,4184.0,3754.0,3754.0,3754.0,3754.0,3864.0,4026.0,4130.0,4184.0,4184.0,3744.0,3890.0,4052.0,4184.0,4184.0,4184.0,4184.0,4184.0,3754.0,4092.0,4184.0,4184.0,3754.0,3858.0,4010.0,4184.0,4144.0,4184.0,4184.0,4184.0,3754.0,3754.0,3754.0,3754.0,3754.0,4006.0,4156.0,4132.0,4184.0,4184.0,4184.0,0.0
184.4,-0.00577,8.34e-06,0.00965,0.601,0.2927,0.8467,0.647,6.555,3.184,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3972.0,3754.0,3754.0,3754.0,3826.0,3976.0,3754.0,3754.0,3754.0,3976.0,3754.0,3754.0,3754.0,3858.0,3976.0,3976.0,3976.0,3754.0,3754.0,3754.0,3976.0,3978.0,3774.0,3978.0,3978.0,3838.0,3918.0,3980.0,3978.0,3978.0,3754.0,3754.0,3754.0,3754.0,3848.0,3754.0,3850.0,3754.0,3754.0,3754.0,3850.0,3858.0,3868.0,3754.0,3754.0,3754.0,3868.0,3890.0,3890.0,3918.0,3754.0,3926.0,3926.0,3754.0,3754.0,3888.0,3932.0,3976.0,3754.0,3754.0,3754.0,3912.0,3976.0,3976.0,3976.0,3976.0,3754.0,3830.0,3926.0,3932.0,3976.0,3978.0,3868.0,3754.0,3754.0,3754.0,3988.0,3992.0,3992.0,3754.0,3754.0,3754.0,3754.0,3754.0,3830.0,3988.0,3992.0,3992.0,3792.0,3754.0,3780.0,3918.0,3992.0,3992.0,3992.0,3992.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3900.0,3992.0,3992.0,3992.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3944.0,3992.0,3992.0,3992.0,3992.0,0.0
269.0,-0.006424,5.78e-05,0.00939,0.604,0.2793,0.713,0.5283,10.83,7.16,4072.0,3754.0,4240.0,3936.0,4130.0,3754.0,4340.0,4124.0,3976.0,4124.0,4244.0,4340.0,4124.0,3754.0,4230.0,4340.0,4316.0,3754.0,4184.0,4316.0,4340.0,4156.0,4340.0,3754.0,3754.0,4170.0,4340.0,4340.0,3816.0,4340.0,4340.0,4240.0,4340.0,4340.0,4340.0,4280.0,3754.0,3918.0,4170.0,4244.0,4316.0,4124.0,4316.0,3754.0,3868.0,4164.0,4316.0,4316.0,3940.0,3754.0,4024.0,4216.0,4316.0,4316.0,4316.0,4340.0,3754.0,4340.0,4340.0,4086.0,4220.0,4316.0,4340.0,4340.0,4068.0,4156.0,4220.0,4340.0,4340.0,4340.0,4340.0,4340.0,4184.0,4316.0,4340.0,4340.0,4340.0,4340.0,3900.0,4316.0,3976.0,4156.0,4340.0,4340.0,4340.0,3754.0,3754.0,3754.0,3754.0,4110.0,4244.0,4316.0,4340.0,4340.0,3910.0,4240.0,4316.0,4340.0,4340.0,4340.0,4340.0,4340.0,3754.0,4156.0,4224.0,4224.0,4044.0,4170.0,4230.0,4340.0,4190.0,4344.0,4280.0,4340.0,3926.0,3754.0,3912.0,4052.0,4156.0,4240.0,4340.0,4184.0,4340.0,4340.0,4340.0,0.0
208.6,-0.00533,6.65e-05,0.006733,0.607,0.237,0.848,0.559,18.56,7.793,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3926.0,3926.0,3754.0,3754.0,3804.0,3926.0,3926.0,3760.0,3754.0,3926.0,3926.0,3754.0,3754.0,3838.0,3926.0,3926.0,3926.0,3754.0,3754.0,3754.0,3926.0,3926.0,3762.0,3926.0,3926.0,3816.0,3890.0,3926.0,3926.0,3926.0,3754.0,3754.0,3754.0,3754.0,3858.0,3866.0,3866.0,3754.0,3754.0,3754.0,3866.0,3866.0,3868.0,3754.0,3754.0,3754.0,3830.0,3868.0,3868.0,3888.0,3754.0,3890.0,3890.0,3754.0,3754.0,3826.0,3890.0,3900.0,3754.0,3754.0,3754.0,3858.0,3900.0,3900.0,3900.0,3900.0,3754.0,3780.0,3900.0,3900.0,3900.0,3900.0,3848.0,3900.0,3754.0,3754.0,3900.0,3910.0,3912.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3888.0,3912.0,3918.0,3900.0,3754.0,3754.0,3890.0,3918.0,3918.0,3918.0,3918.0,3754.0,3918.0,3918.0,3918.0,3754.0,3754.0,3754.0,3918.0,3918.0,3918.0,3926.0,3926.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3926.0,3926.0,3926.0,3926.0,3926.0,0.0
198.8,-0.005646,0.0001644,0.006382,0.65,0.241,0.8315,0.5522,21.0,6.457,3754.0,3754.0,3816.0,3754.0,3754.0,3754.0,3936.0,3936.0,3754.0,3754.0,3816.0,3936.0,3754.0,3754.0,3762.0,3936.0,3936.0,3754.0,3754.0,3848.0,3936.0,3936.0,3936.0,3754.0,3754.0,3754.0,3936.0,3940.0,3774.0,3952.0,3952.0,3838.0,3926.0,3952.0,3952.0,3956.0,3754.0,3754.0,3754.0,3792.0,3890.0,3900.0,3900.0,3754.0,3754.0,3754.0,3890.0,3890.0,3890.0,3754.0,3754.0,3762.0,3868.0,3900.0,3900.0,3910.0,3754.0,3912.0,3912.0,3754.0,3754.0,3850.0,3912.0,3918.0,3754.0,3754.0,3754.0,3890.0,3918.0,3918.0,3918.0,3918.0,3754.0,3868.0,3912.0,3912.0,3918.0,3918.0,3858.0,3918.0,3754.0,3754.0,3918.0,3926.0,3926.0,3754.0,3754.0,3754.0,3754.0,3754.0,3774.0,3910.0,3926.0,3932.0,3936.0,3754.0,3830.0,3912.0,3936.0,3936.0,3946.0,3946.0,3754.0,3946.0,3946.0,3946.0,3754.0,3754.0,3754.0,3946.0,3946.0,3952.0,3952.0,3952.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3946.0,3952.0,3952.0,3956.0,3956.0,0.0
186.5,-0.005302,0.0001558,0.005787,0.6606,0.3567,0.842,0.5996,9.625,3.145,3754.0,3754.0,3762.0,3754.0,3754.0,3754.0,3940.0,3754.0,3754.0,3754.0,3804.0,3946.0,3754.0,3754.0,3754.0,3946.0,3754.0,3754.0,3754.0,3826.0,3946.0,3952.0,3952.0,3754.0,3754.0,3754.0,3952.0,3956.0,3762.0,3888.0,3972.0,3818.0,3912.0,3972.0,3976.0,3976.0,3754.0,3754.0,3754.0,3804.0,3868.0,3754.0,3794.0,3754.0,3754.0,3754.0,3868.0,3888.0,3868.0,3754.0,3754.0,3754.0,3868.0,3890.0,3900.0,3918.0,3754.0,3926.0,3926.0,3754.0,3754.0,3890.0,3932.0,3976.0,3754.0,3754.0,3754.0,3890.0,3976.0,3976.0,3976.0,3976.0,3754.0,3868.0,3890.0,3912.0,3976.0,3976.0,3838.0,3754.0,3754.0,3754.0,3976.0,3976.0,3976.0,3754.0,3754.0,3754.0,3754.0,3754.0,3850.0,3956.0,3976.0,3976.0,3762.0,3754.0,3830.0,3918.0,3976.0,3976.0,3976.0,3976.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3900.0,3976.0,3976.0,3976.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3976.0,3976.0,3976.0,3976.0,3976.0,0.0
200.8,-0.005527,0.00010806,0.005234,0.661,0.2206,0.8447,0.488,21.16,7.543,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3946.0,3946.0,3754.0,3754.0,3816.0,3946.0,3760.0,3754.0,3754.0,3946.0,3946.0,3754.0,3754.0,3838.0,3946.0,3946.0,3946.0,3754.0,3754.0,3754.0,3946.0,3946.0,3762.0,3946.0,3946.0,3816.0,3900.0,3952.0,3952.0,3952.0,3754.0,3754.0,3754.0,3762.0,3888.0,3890.0,3890.0,3754.0,3754.0,3754.0,3868.0,3868.0,3868.0,3754.0,3754.0,3754.0,3866.0,3890.0,3890.0,3910.0,3754.0,3912.0,3912.0,3754.0,3754.0,3848.0,3912.0,3918.0,3754.0,3754.0,3754.0,3866.0,3918.0,3918.0,3918.0,3926.0,3754.0,3858.0,3912.0,3912.0,3918.0,3926.0,3858.0,3926.0,3754.0,3754.0,3926.0,3926.0,3932.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3900.0,3932.0,3932.0,3822.0,3754.0,3816.0,3890.0,3936.0,3940.0,3940.0,3940.0,3754.0,3940.0,3940.0,3940.0,3754.0,3754.0,3754.0,3936.0,3940.0,3940.0,3940.0,3946.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3946.0,3946.0,3946.0,3946.0,3946.0,0.0
230.2,-0.005817,0.0001556,0.007458,0.68,0.327,0.6816,0.5625,15.47,5.613,4044.0,3754.0,4230.0,3918.0,4088.0,3754.0,4316.0,3946.0,3932.0,4080.0,4230.0,4340.0,3788.0,3754.0,4220.0,4340.0,4188.0,3754.0,4156.0,4244.0,4340.0,4124.0,4340.0,3754.0,3754.0,4148.0,4340.0,4340.0,3774.0,4240.0,4340.0,4230.0,4316.0,4340.0,4340.0,4270.0,3754.0,3910.0,4136.0,4230.0,4244.0,3988.0,4230.0,3754.0,3866.0,4136.0,4230.0,4244.0,3890.0,3754.0,3992.0,4184.0,4244.0,4244.0,4240.0,4316.0,3754.0,4316.0,4224.0,4068.0,4184.0,4240.0,4316.0,4316.0,4024.0,4096.0,4184.0,4316.0,4316.0,4316.0,4316.0,4316.0,4136.0,4244.0,4316.0,4316.0,4316.0,4316.0,3868.0,4124.0,3976.0,4110.0,4316.0,4316.0,4316.0,3754.0,3754.0,3754.0,3754.0,4072.0,4230.0,4316.0,4340.0,4340.0,3828.0,4184.0,4240.0,4316.0,4340.0,4340.0,4340.0,4340.0,3754.0,3946.0,4080.0,4090.0,4024.0,4090.0,4184.0,4316.0,4136.0,4268.0,4260.0,4230.0,3754.0,3754.0,3900.0,4006.0,4096.0,4220.0,4316.0,4130.0,4340.0,4340.0,4340.0,0.0
168.2,-0.005592,3.505e-05,0.005775,0.6196,0.357,0.8237,0.4885,17.72,5.832,3762.0,3754.0,3838.0,3754.0,3754.0,3754.0,3992.0,3762.0,3754.0,3754.0,3864.0,4010.0,3754.0,3754.0,3754.0,4010.0,3946.0,3754.0,3754.0,3866.0,4010.0,4026.0,4026.0,3754.0,3754.0,3754.0,3992.0,4026.0,3774.0,4030.0,4030.0,3890.0,3978.0,4044.0,4044.0,4044.0,3754.0,3754.0,3754.0,3912.0,4010.0,3888.0,4010.0,3754.0,3754.0,3754.0,3912.0,3926.0,3890.0,3754.0,3754.0,3754.0,3926.0,4008.0,4010.0,4010.0,3754.0,4024.0,4024.0,3754.0,3774.0,3976.0,4026.0,4030.0,3754.0,3754.0,3754.0,3988.0,4030.0,4032.0,4032.0,4044.0,3754.0,3912.0,3926.0,4024.0,4044.0,4044.0,3858.0,3828.0,3754.0,3754.0,4044.0,4044.0,4044.0,3754.0,3754.0,3754.0,3754.0,3754.0,3932.0,4010.0,4032.0,4044.0,3752.0,3754.0,3912.0,4044.0,4044.0,4044.0,4044.0,4044.0,3754.0,3754.0,3864.0,3876.0,3754.0,3754.0,3840.0,4026.0,4044.0,4044.0,4044.0,4008.0,3754.0,3754.0,3754.0,3754.0,3754.0,3944.0,4044.0,4044.0,4044.0,4044.0,4044.0,0.0
142.4,-0.006554,0.0001506,0.004528,0.6055,0.2612,0.845,0.4187,10.45,3.05,3940.0,3754.0,3956.0,3754.0,3952.0,3754.0,4150.0,3816.0,3754.0,3932.0,3978.0,4088.0,3754.0,3754.0,3926.0,4144.0,3780.0,3754.0,3890.0,4144.0,4176.0,4156.0,4176.0,3762.0,3754.0,3918.0,4124.0,4176.0,3838.0,4170.0,4176.0,3992.0,4130.0,4176.0,4188.0,4188.0,3754.0,3754.0,3890.0,4064.0,4088.0,3918.0,4062.0,3754.0,3754.0,3940.0,4088.0,4088.0,3956.0,3754.0,3838.0,3932.0,4088.0,4104.0,4130.0,4156.0,3754.0,4156.0,4156.0,3804.0,3978.0,4104.0,4156.0,4176.0,3762.0,3848.0,3926.0,4176.0,4184.0,4184.0,4184.0,4184.0,3826.0,4072.0,4170.0,4184.0,4184.0,4184.0,3918.0,3912.0,3754.0,3830.0,4188.0,4188.0,4188.0,3754.0,3754.0,3754.0,3754.0,4036.0,4088.0,4088.0,4110.0,4188.0,3920.0,3956.0,4176.0,4188.0,4188.0,4188.0,4188.0,4188.0,3754.0,3754.0,3754.0,3754.0,3754.0,3858.0,4068.0,4176.0,4184.0,4188.0,4188.0,3760.0,3754.0,3754.0,3754.0,3754.0,4044.0,4090.0,4188.0,4184.0,4188.0,4188.0,4188.0,0.0
241.1,-0.00693,2.28e-05,0.00668,0.666,0.2886,0.8877,0.614,14.47,7.484,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3868.0,3868.0,3754.0,3754.0,3762.0,3868.0,3754.0,3754.0,3754.0,3868.0,3868.0,3754.0,3754.0,3754.0,3868.0,3868.0,3868.0,3762.0,3754.0,3754.0,3838.0,3868.0,3838.0,3868.0,3868.0,3754.0,3868.0,3868.0,3868.0,3888.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3804.0,3754.0,3804.0,3804.0,3754.0,3754.0,3804.0,3804.0,3826.0,3754.0,3754.0,3754.0,3804.0,3816.0,3826.0,3826.0,3826.0,3754.0,3754.0,3774.0,3826.0,3826.0,3826.0,3826.0,3826.0,3754.0,3754.0,3754.0,3830.0,3838.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3780.0,3838.0,3830.0,3754.0,3754.0,3774.0,3838.0,3838.0,3838.0,3838.0,3754.0,3838.0,3838.0,3838.0,3754.0,3754.0,3754.0,3754.0,3838.0,3848.0,3848.0,3848.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3838.0,3848.0,3848.0,3848.0,0.0
235.9,-0.005642,3.12e-05,0.00778,0.6064,0.3337,0.894,0.6387,9.44,5.1,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3850.0,3754.0,3754.0,3754.0,3754.0,3858.0,3754.0,3754.0,3754.0,3858.0,3754.0,3754.0,3754.0,3754.0,3858.0,3858.0,3868.0,3754.0,3754.0,3754.0,3868.0,3868.0,3774.0,3890.0,3890.0,3754.0,3838.0,3890.0,3890.0,3890.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3762.0,3754.0,3808.0,3808.0,3754.0,3754.0,3774.0,3826.0,3838.0,3754.0,3754.0,3754.0,3762.0,3838.0,3848.0,3848.0,3850.0,3754.0,3754.0,3804.0,3850.0,3850.0,3850.0,3858.0,3754.0,3754.0,3754.0,3762.0,3858.0,3866.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3866.0,3866.0,3792.0,3754.0,3754.0,3788.0,3868.0,3868.0,3868.0,3868.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3868.0,3868.0,3868.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3868.0,3868.0,3868.0,3868.0,0.0
275.0,-0.005238,5.69e-05,0.002321,0.637,0.3643,0.6533,0.64,21.8,5.605,4156.0,3754.0,4340.0,4024.0,4188.0,3754.0,4340.0,3976.0,4044.0,4170.0,4316.0,4450.0,3798.0,3754.0,4316.0,4450.0,4224.0,3754.0,4216.0,4340.0,4450.0,4130.0,4450.0,3754.0,3754.0,4230.0,4450.0,4450.0,3762.0,4240.0,4510.0,4340.0,4510.0,4510.0,4510.0,4292.0,3754.0,4008.0,4230.0,4340.0,4340.0,3976.0,4224.0,3754.0,3932.0,4230.0,4316.0,4340.0,3866.0,3754.0,4108.0,4240.0,4340.0,4340.0,4340.0,4340.0,3754.0,4340.0,4224.0,4156.0,4240.0,4340.0,4340.0,4340.0,4156.0,4170.0,4240.0,4340.0,4340.0,4340.0,4340.0,4340.0,4230.0,4340.0,4340.0,4340.0,4340.0,4340.0,3838.0,4156.0,4062.0,4220.0,4340.0,4340.0,4340.0,3754.0,3754.0,3754.0,3754.0,4184.0,4340.0,4340.0,4340.0,4340.0,3742.0,4240.0,4340.0,4340.0,4340.0,4340.0,4340.0,4340.0,3754.0,3932.0,4092.0,4130.0,4136.0,4184.0,4240.0,4340.0,4156.0,4332.0,4280.0,4224.0,3754.0,3754.0,3976.0,4096.0,4220.0,4240.0,4340.0,4144.0,4340.0,4340.0,4340.0,0.0
192.5,-0.006977,0.0001675,0.004395,0.6587,0.3875,0.7026,0.63,16.23,7.03,3980.0,3754.0,4184.0,3900.0,4026.0,3754.0,4230.0,3980.0,3900.0,4044.0,4176.0,4244.0,3828.0,3754.0,4156.0,4244.0,4188.0,3754.0,4086.0,4224.0,4244.0,4144.0,4244.0,3762.0,3754.0,4072.0,4244.0,4260.0,3838.0,4230.0,4240.0,4224.0,4244.0,4240.0,4240.0,4260.0,3754.0,3868.0,4060.0,4184.0,4224.0,3988.0,4224.0,3754.0,3838.0,4072.0,4184.0,4224.0,3952.0,3754.0,3956.0,4130.0,4220.0,4220.0,4220.0,4230.0,3754.0,4230.0,4220.0,3992.0,4136.0,4230.0,4230.0,4230.0,3976.0,4036.0,4130.0,4230.0,4230.0,4230.0,4230.0,4230.0,4068.0,4224.0,4230.0,4230.0,4230.0,4240.0,3918.0,4156.0,3900.0,4024.0,4240.0,4240.0,4240.0,3754.0,3754.0,3754.0,3754.0,4052.0,4184.0,4230.0,4240.0,4240.0,3864.0,4130.0,4224.0,4240.0,4240.0,4244.0,4244.0,4244.0,3754.0,3978.0,4080.0,4080.0,3978.0,4068.0,4136.0,4230.0,4150.0,4252.0,4240.0,4220.0,3754.0,3754.0,3850.0,3926.0,4026.0,4136.0,4220.0,4150.0,4244.0,4244.0,4244.0,0.0
274.8,-0.005398,1.526e-05,0.003784,0.6743,0.2563,0.893,0.5396,22.72,6.344,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,0.0
166.9,-0.00541,5.77e-05,0.00178,0.692,0.2627,0.8823,0.4253,9.89,5.477,3762.0,3754.0,3816.0,3754.0,3754.0,3754.0,3978.0,3754.0,3754.0,3792.0,3888.0,3992.0,3754.0,3754.0,3762.0,3992.0,3760.0,3754.0,3754.0,3866.0,4006.0,4010.0,4010.0,3754.0,3754.0,3762.0,3976.0,4010.0,3762.0,4010.0,4010.0,3868.0,3936.0,4024.0,4024.0,4026.0,3754.0,3754.0,3754.0,3976.0,4006.0,3780.0,4006.0,3754.0,3754.0,3792.0,3890.0,3912.0,3858.0,3754.0,3754.0,3762.0,3918.0,4006.0,4008.0,4010.0,3754.0,4010.0,4010.0,3754.0,3762.0,3988.0,4026.0,4026.0,3754.0,3754.0,3754.0,3992.0,4026.0,4026.0,4026.0,4026.0,3754.0,3890.0,3926.0,4010.0,4026.0,4026.0,3838.0,3798.0,3754.0,3754.0,4026.0,4026.0,4026.0,3754.0,3754.0,3754.0,3754.0,3754.0,3926.0,3992.0,4026.0,4026.0,3754.0,3754.0,3890.0,4026.0,4026.0,4026.0,4026.0,4026.0,3754.0,3754.0,3760.0,3760.0,3754.0,3754.0,3774.0,4008.0,4026.0,4026.0,4026.0,3754.0,3754.0,3754.0,3754.0,3754.0,3754.0,4026.0,4026.0,4026.0,4026.0,4026.0,4026.0,0.0
193.6,-0.006855,1.97e-05,0.004753,0.6846,0.271,0.6963,0.587,13.766,4.35,3976.0,3754.0,4184.0,3808.0,4026.0,3754.0,4244.0,3890.0,3858.0,3992.0,4156.0,4240.0,3754.0,3754.0,4136.0,4316.0,4124.0,3754.0,4072.0,4230.0,4316.0,4130.0,4316.0,3754.0,3754.0,4068.0,4316.0,4316.0,3826.0,4240.0,4316.0,4220.0,4240.0,4316.0,4316.0,4260.0,3754.0,3754.0,4044.0,4184.0,4230.0,3918.0,4230.0,3754.0,3762.0,4040.0,4224.0,4230.0,3918.0,3754.0,3918.0,4130.0,4230.0,4230.0,4230.0,4230.0,3754.0,4240.0,4230.0,3944.0,4136.0,4230.0,4244.0,4240.0,3926.0,4024.0,4136.0,4240.0,4240.0,4240.0,4240.0,4240.0,4026.0,4230.0,4240.0,4240.0,4240.0,4240.0,3918.0,4092.0,3762.0,3992.0,4240.0,4240.0,4240.0,3754.0,3754.0,3754.0,3754.0,4026.0,4184.0,4230.0,4240.0,4240.0,3870.0,4130.0,4224.0,4244.0,4240.0,4280.0,4316.0,4316.0,3754.0,3868.0,4024.0,4026.0,3926.0,4026.0,4136.0,4240.0,4140.0,4268.0,4260.0,4170.0,3754.0,3754.0,3754.0,3888.0,4024.0,4156.0,4230.0,4120.0,4316.0,4316.0,4316.0,0.0
