like1,parlr_T,parlr_RRR,parlr_RH,parRRR_factor,paralb_ice,paralb_snow,paralb_firn,paralbedo_aging,paralbedo_depth,simulation_0,simulation_1,simulation_2,simulation_3,simulation_4,simulation_5,simulation_6,simulation_7,simulation_8,simulation_9,simulation_10,simulation_11,simulation_12,simulation_13,simulation_14,simulation_15,simulation_16,simulation_17,simulation_18,simulation_19,simulation_20,simulation_21,simulation_22,simulation_23,simulation_24,simulation_25,simulation_26,simulation_27,simulation_28,simulation_29,simulation_30,simulation_31,simulation_32,simulation_33,simulation_34,simulation_35,simulation_36,simulation_37,simulation_38,simulation_39,simulation_40,simulation_41,simulation_42,simulation_43,simulation_44,simulation_45,simulation_46,simulation_47,simulation_48,simulation_49,simulation_50,simulation_51,simulation_52,simulation_53,simulation_54,simulation_55,simulation_56,simulation_57,simulation_58,simulation_59,simulation_60,simulation_61,simulation_62,simulation_63,simulation_64,simulation_65,simulation_66,simulation_67,simulation_68,simulation_69,simulation_70,simulation_71,simulation_72,simulation_73,simulation_74,simulation_75,simulation_76,simulation_77,simulation_78,simulation_79,simulation_80,simulation_81,simulation_82,simulation_83,simulation_84,simulation_85,simulation_86,simulation_87,chain
-279.5,-0.00522,0.000144,0.004646,0.6567,0.3125,0.833,0.645,10.15,3.953,4224.0,4244.0,4184.0,4290.0,4024.0,4160.0,4220.0,4290.0,4290.0,4290.0,4220.0,4290.0,4304.0,4130.0,4316.0,3978.0,4184.0,4316.0,4320.0,3754.0,4320.0,4320.0,4244.0,4320.0,4320.0,4320.0,4320.0,4180.0,4244.0,4316.0,4316.0,4184.0,4316.0,4316.0,4188.0,4110.0,4220.0,4316.0,4316.0,4320.0,4320.0,4320.0,4320.0,4068.0,4220.0,4280.0,4320.0,4320.0,4048.0,4096.0,4220.0,4320.0,4320.0,4320.0,4320.0,4320.0,4156.0,4260.0,4320.0,4320.0,4320.0,4320.0,3858.0,4124.0,4188.0,4320.0,4244.0,4320.0,4320.0,4320.0,4320.0,4320.0,4240.0,4280.0,4320.0,4320.0,4096.0,4240.0,4320.0,4320.0,4290.0,4190.0,4260.0,4088.0,4220.0,4320.0,4320.0,4320.0,0.0
-283.5,-0.005478,0.0001519,0.00481,0.6514,0.325,0.815,0.6353,11.69,3.182,4230.0,4240.0,4224.0,4316.0,4086.0,4184.0,4240.0,4316.0,4316.0,4316.0,4224.0,4316.0,4316.0,4136.0,4316.0,3992.0,4220.0,4316.0,4316.0,3762.0,4240.0,4240.0,4276.0,4316.0,4316.0,4316.0,4310.0,4224.0,4320.0,4316.0,4316.0,4230.0,4316.0,4316.0,4188.0,4156.0,4230.0,4316.0,4316.0,4316.0,4316.0,4316.0,4316.0,4136.0,4230.0,4316.0,4316.0,4316.0,4096.0,4176.0,4230.0,4316.0,4316.0,4316.0,4316.0,4316.0,4216.0,4316.0,4316.0,4316.0,4316.0,4316.0,3868.0,4040.0,4220.0,4316.0,4264.0,4316.0,4316.0,4316.0,4316.0,4316.0,4244.0,4304.0,4316.0,4316.0,4172.0,4240.0,4316.0,4316.0,4292.0,4196.0,4260.0,4130.0,4230.0,4316.0,4316.0,4316.0,0.0
-299.5,-0.005474,0.0001645,0.0046,0.655,0.3394,0.806,0.644,12.17,3.613,4240.0,4316.0,4230.0,4316.0,4104.0,4184.0,4244.0,4316.0,4316.0,4316.0,4224.0,4316.0,4316.0,4136.0,4340.0,4008.0,4230.0,4340.0,4340.0,3762.0,4316.0,4316.0,4316.0,4340.0,4340.0,4340.0,4310.0,4230.0,4316.0,4316.0,4316.0,4230.0,4316.0,4316.0,4188.0,4170.0,4240.0,4316.0,4316.0,4340.0,4340.0,4340.0,4340.0,4176.0,4240.0,4340.0,4340.0,4340.0,4130.0,4184.0,4230.0,4340.0,4340.0,4340.0,4340.0,4340.0,4224.0,4316.0,4340.0,4340.0,4340.0,4340.0,3868.0,4088.0,4224.0,4340.0,4264.0,4340.0,4340.0,4340.0,4340.0,4340.0,4244.0,4316.0,4340.0,4340.0,4184.0,4244.0,4340.0,4340.0,4290.0,4196.0,4260.0,4156.0,4230.0,4340.0,4340.0,4340.0,0.0
-307.5,-0.005566,0.0001692,0.003649,0.6626,0.3357,0.7954,0.647,12.03,3.56,4244.0,4316.0,4240.0,4340.0,4130.0,4220.0,4320.0,4340.0,4340.0,4340.0,4240.0,4340.0,4340.0,4132.0,4340.0,3992.0,4244.0,4340.0,4340.0,3762.0,4316.0,4316.0,4316.0,4340.0,4340.0,4340.0,4310.0,4230.0,4316.0,4340.0,4340.0,4244.0,4340.0,4340.0,4184.0,4184.0,4260.0,4340.0,4340.0,4340.0,4340.0,4340.0,4340.0,4184.0,4280.0,4340.0,4340.0,4340.0,4156.0,4224.0,4240.0,4340.0,4340.0,4340.0,4340.0,4340.0,4230.0,4340.0,4340.0,4340.0,4340.0,4340.0,3868.0,4088.0,4230.0,4340.0,4316.0,4340.0,4340.0,4340.0,4340.0,4340.0,4244.0,4316.0,4340.0,4340.0,4220.0,4260.0,4340.0,4340.0,4276.0,4184.0,4260.0,4184.0,4244.0,4340.0,4340.0,4340.0,0.0
-311.0,-0.00543,0.0001588,0.003683,0.668,0.3455,0.7905,0.646,13.02,4.055,4244.0,4340.0,4244.0,4340.0,4148.0,4230.0,4316.0,4340.0,4340.0,4340.0,4224.0,4340.0,4340.0,4130.0,4340.0,3980.0,4244.0,4340.0,4340.0,3762.0,4316.0,4316.0,4316.0,4340.0,4340.0,4340.0,4310.0,4244.0,4340.0,4340.0,4340.0,4244.0,4340.0,4340.0,4176.0,4184.0,4316.0,4340.0,4340.0,4340.0,4340.0,4340.0,4340.0,4216.0,4320.0,4340.0,4340.0,4340.0,4176.0,4224.0,4244.0,4340.0,4340.0,4340.0,4340.0,4340.0,4230.0,4340.0,4340.0,4340.0,4340.0,4340.0,3858.0,4124.0,4230.0,4340.0,4320.0,4340.0,4340.0,4340.0,4340.0,4340.0,4260.0,4316.0,4340.0,4340.0,4224.0,4316.0,4340.0,4340.0,4270.0,4184.0,4260.0,4170.0,4244.0,4340.0,4340.0,4340.0,0.0
-303.5,-0.005497,0.0001574,0.00433,0.6685,0.357,0.786,0.647,13.27,3.031,4264.0,4240.0,4244.0,4340.0,4136.0,4220.0,4316.0,4340.0,4340.0,4340.0,4224.0,4340.0,4340.0,4130.0,4340.0,3980.0,4244.0,4340.0,4340.0,3762.0,4224.0,4224.0,4316.0,4340.0,4340.0,4340.0,4310.0,4244.0,4340.0,4340.0,4340.0,4276.0,4340.0,4340.0,4176.0,4184.0,4316.0,4340.0,4340.0,4340.0,4340.0,4340.0,4340.0,4220.0,4320.0,4340.0,4340.0,4340.0,4170.0,4224.0,4244.0,4340.0,4340.0,4340.0,4340.0,4340.0,4230.0,4340.0,4340.0,4340.0,4340.0,4340.0,3866.0,4024.0,4230.0,4340.0,4320.0,4340.0,4340.0,4340.0,4340.0,4316.0,4260.0,4316.0,4340.0,4340.0,4224.0,4244.0,4340.0,4340.0,4268.0,4184.0,4256.0,4184.0,4244.0,4340.0,4340.0,4340.0,0.0
-313.5,-0.00542,0.0001553,0.005215,0.6694,0.3552,0.7896,0.624,13.0,3.926,4316.0,4340.0,4244.0,4340.0,4156.0,4230.0,4316.0,4340.0,4340.0,4340.0,4224.0,4340.0,4340.0,4130.0,4340.0,3978.0,4280.0,4340.0,4340.0,3762.0,4316.0,4316.0,4316.0,4340.0,4340.0,4340.0,4310.0,4260.0,4340.0,4340.0,4340.0,4316.0,4340.0,4340.0,4176.0,4216.0,4320.0,4340.0,4340.0,4340.0,4340.0,4340.0,4340.0,4224.0,4316.0,4340.0,4340.0,4340.0,4184.0,4220.0,4240.0,4340.0,4340.0,4340.0,4340.0,4340.0,4240.0,4340.0,4340.0,4340.0,4340.0,4340.0,3858.0,4124.0,4240.0,4340.0,4316.0,4340.0,4340.0,4340.0,4340.0,4340.0,4280.0,4316.0,4340.0,4340.0,4224.0,4316.0,4340.0,4340.0,4268.0,4184.0,4260.0,4170.0,4240.0,4340.0,4340.0,4340.0,0.0
-313.0,-0.005703,0.0001464,0.00606,0.669,0.3513,0.7935,0.6304,12.83,4.496,4264.0,4340.0,4244.0,4340.0,4156.0,4230.0,4316.0,4340.0,4340.0,4340.0,4224.0,4340.0,4340.0,4132.0,4340.0,3978.0,4260.0,4340.0,4340.0,3762.0,4340.0,4340.0,4340.0,4340.0,4340.0,4340.0,4308.0,4244.0,4340.0,4340.0,4340.0,4260.0,4340.0,4340.0,4176.0,4216.0,4316.0,4340.0,4340.0,4340.0,4340.0,4340.0,4340.0,4220.0,4320.0,4340.0,4340.0,4340.0,4184.0,4224.0,4244.0,4340.0,4340.0,4340.0,4340.0,4340.0,4230.0,4340.0,4340.0,4340.0,4340.0,4340.0,3868.0,4124.0,4240.0,4340.0,4316.0,4340.0,4340.0,4340.0,4340.0,4340.0,4260.0,4316.0,4340.0,4340.0,4224.0,4316.0,4340.0,4340.0,4268.0,4184.0,4256.0,4170.0,4240.0,4340.0,4340.0,4340.0,0.0
-323.0,-0.00575,0.0001353,0.005047,0.667,0.3445,0.784,0.633,13.164,5.48,4316.0,4340.0,4316.0,4340.0,4190.0,4316.0,4340.0,4340.0,4340.0,4340.0,4240.0,4340.0,4340.0,4132.0,4340.0,3976.0,4316.0,4340.0,4340.0,3762.0,4340.0,4340.0,4340.0,4340.0,4340.0,4340.0,4308.0,4320.0,4340.0,4340.0,4340.0,4316.0,4340.0,4340.0,4176.0,4220.0,4316.0,4340.0,4340.0,4340.0,4340.0,4340.0,4340.0,4230.0,4340.0,4340.0,4340.0,4340.0,4224.0,4230.0,4316.0,4340.0,4340.0,4340.0,4340.0,4340.0,4244.0,4340.0,4340.0,4340.0,4340.0,4340.0,3868.0,4224.0,4244.0,4340.0,4340.0,4340.0,4340.0,4340.0,4340.0,4340.0,4296.0,4340.0,4340.0,4340.0,4230.0,4316.0,4340.0,4340.0,4270.0,4184.0,4260.0,4224.0,4316.0,4340.0,4340.0,4340.0,0.0
-325.8,-0.00537,0.000134,0.00464,0.6724,0.3518,0.7866,0.618,12.83,6.99,4316.0,4340.0,4316.0,4340.0,4196.0,4316.0,4340.0,4340.0,4340.0,4340.0,4224.0,4340.0,4340.0,4124.0,4340.0,3972.0,4340.0,4340.0,4340.0,3754.0,4340.0,4340.0,4340.0,4340.0,4340.0,4340.0,4310.0,4316.0,4340.0,4340.0,4340.0,4316.0,4340.0,4340.0,4176.0,4230.0,4340.0,4340.0,4340.0,4340.0,4340.0,4340.0,4340.0,4230.0,4340.0,4340.0,4340.0,4340.0,4230.0,4240.0,4316.0,4340.0,4340.0,4340.0,4340.0,4340.0,4316.0,4340.0,4340.0,4340.0,4340.0,4340.0,3858.0,4240.0,4240.0,4340.0,4340.0,4340.0,4340.0,4340.0,4340.0,4340.0,4320.0,4340.0,4340.0,4340.0,4244.0,4340.0,4340.0,4340.0,4268.0,4176.0,4260.0,4220.0,4316.0,4340.0,4340.0,4340.0,0.0
-324.0,-0.00527,0.000135,0.00432,0.6665,0.362,0.784,0.6313,12.445,6.07,4316.0,4340.0,4316.0,4340.0,4196.0,4316.0,4340.0,4340.0,4340.0,4340.0,4224.0,4340.0,4340.0,4124.0,4340.0,3972.0,4316.0,4340.0,4340.0,3754.0,4340.0,4340.0,4340.0,4340.0,4340.0,4340.0,4316.0,4316.0,4340.0,4340.0,4340.0,4316.0,4340.0,4340.0,4176.0,4230.0,4340.0,4340.0,4340.0,4340.0,4340.0,4340.0,4340.0,4230.0,4340.0,4340.0,4340.0,4340.0,4220.0,4240.0,4316.0,4340.0,4340.0,4340.0,4340.0,4340.0,4240.0,4340.0,4340.0,4340.0,4340.0,4340.0,3858.0,4224.0,4240.0,4340.0,4340.0,4340.0,4340.0,4340.0,4340.0,4340.0,4320.0,4340.0,4340.0,4340.0,4244.0,4316.0,4340.0,4340.0,4276.0,4184.0,4260.0,4220.0,4316.0,4340.0,4340.0,4340.0,0.0
-322.5,-0.00535,0.0001298,0.004005,0.6636,0.3604,0.7866,0.628,15.055,5.93,4316.0,4340.0,4316.0,4340.0,4190.0,4316.0,4340.0,4340.0,4340.0,4340.0,4224.0,4340.0,4340.0,4130.0,4340.0,3972.0,4316.0,4340.0,4340.0,3754.0,4340.0,4340.0,4340.0,4340.0,4340.0,4340.0,4310.0,4316.0,4340.0,4340.0,4340.0,4316.0,4340.0,4340.0,4176.0,4220.0,4316.0,4340.0,4340.0,4340.0,4340.0,4340.0,4340.0,4220.0,4340.0,4340.0,4340.0,4340.0,4224.0,4230.0,4316.0,4340.0,4340.0,4340.0,4340.0,4340.0,4244.0,4340.0,4340.0,4340.0,4340.0,4340.0,3858.0,4224.0,4244.0,4340.0,4316.0,4340.0,4340.0,4340.0,4340.0,4340.0,4280.0,4340.0,4340.0,4340.0,4240.0,4316.0,4340.0,4340.0,4280.0,4184.0,4260.0,4220.0,4316.0,4340.0,4340.0,4340.0,0.0
-329.2,-0.00558,9.453e-05,0.004948,0.6562,0.35,0.7793,0.6235,16.36,6.82,4340.0,4340.0,4340.0,4340.0,4212.0,4316.0,4340.0,4340.0,4340.0,4340.0,4240.0,4340.0,4340.0,4132.0,4340.0,3956.0,4340.0,4340.0,4340.0,3762.0,4340.0,4340.0,4340.0,4340.0,4340.0,4340.0,4310.0,4316.0,4340.0,4340.0,4340.0,4340.0,4340.0,4340.0,4188.0,4240.0,4340.0,4340.0,4340.0,4340.0,4340.0,4340.0,4340.0,4244.0,4340.0,4340.0,4340.0,4340.0,4230.0,4240.0,4340.0,4340.0,4340.0,4340.0,4340.0,4340.0,4316.0,4340.0,4340.0,4340.0,4340.0,4340.0,3868.0,4240.0,4316.0,4340.0,4340.0,4340.0,4340.0,4340.0,4340.0,4340.0,4316.0,4340.0,4340.0,4340.0,4316.0,4340.0,4340.0,4340.0,4296.0,4190.0,4260.0,4230.0,4340.0,4340.0,4340.0,4340.0,0.0
-327.0,-0.00574,8.667e-05,0.005264,0.656,0.3367,0.7856,0.638,17.33,7.184,4316.0,4340.0,4316.0,4340.0,4184.0,4316.0,4340.0,4340.0,4340.0,4340.0,4240.0,4340.0,4340.0,4132.0,4340.0,3956.0,4340.0,4340.0,4340.0,3762.0,4340.0,4340.0,4340.0,4340.0,4340.0,4340.0,4310.0,4316.0,4340.0,4340.0,4340.0,4316.0,4340.0,4340.0,4188.0,4224.0,4340.0,4340.0,4340.0,4340.0,4340.0,4340.0,4340.0,4230.0,4340.0,4340.0,4340.0,4340.0,4220.0,4240.0,4316.0,4340.0,4340.0,4340.0,4340.0,4340.0,4316.0,4340.0,4340.0,4340.0,4340.0,4340.0,3868.0,4316.0,4240.0,4340.0,4340.0,4340.0,4340.0,4340.0,4340.0,4340.0,4316.0,4340.0,4340.0,4340.0,4244.0,4340.0,4340.0,4340.0,4296.0,4190.0,4260.0,4220.0,4340.0,4340.0,4340.0,4340.0,0.0
-404.0,-0.005802,5.805e-05,0.00651,0.651,0.3384,0.774,0.635,14.75,7.773,4340.0,4450.0,4340.0,4450.0,4224.0,4340.0,4450.0,4450.0,4450.0,4450.0,4240.0,4450.0,4450.0,4136.0,4450.0,3952.0,4340.0,4450.0,4450.0,3762.0,4450.0,4450.0,4450.0,4450.0,4450.0,4450.0,4310.0,4340.0,4450.0,4450.0,4450.0,4340.0,4450.0,4450.0,4184.0,4316.0,4450.0,4450.0,4450.0,4450.0,4450.0,4450.0,4450.0,4316.0,4340.0,4450.0,4450.0,4450.0,4240.0,4316.0,4340.0,4450.0,4450.0,4450.0,4450.0,4450.0,4340.0,4450.0,4450.0,4450.0,4450.0,4450.0,3868.0,4340.0,4340.0,4450.0,4450.0,4450.0,4450.0,4450.0,4450.0,4450.0,4340.0,4450.0,4450.0,4450.0,4340.0,4340.0,4450.0,4450.0,4310.0,4196.0,4260.0,4240.0,4340.0,4450.0,4450.0,4450.0,0.0
-324.0,-0.005455,5.2e-05,0.005276,0.6523,0.3398,0.7925,0.628,17.08,6.777,4316.0,4340.0,4316.0,4340.0,4156.0,4316.0,4340.0,4340.0,4340.0,4340.0,4240.0,4340.0,4340.0,4130.0,4340.0,3932.0,4316.0,4340.0,4340.0,3762.0,4340.0,4340.0,4340.0,4340.0,4340.0,4340.0,4316.0,4316.0,4340.0,4340.0,4340.0,4316.0,4340.0,4340.0,4184.0,4230.0,4340.0,4340.0,4340.0,4340.0,4340.0,4340.0,4340.0,4220.0,4340.0,4340.0,4340.0,4340.0,4220.0,4230.0,4316.0,4340.0,4340.0,4340.0,4340.0,4340.0,4240.0,4340.0,4340.0,4340.0,4340.0,4340.0,3858.0,4240.0,4240.0,4340.0,4340.0,4340.0,4340.0,4340.0,4340.0,4340.0,4316.0,4340.0,4340.0,4340.0,4240.0,4340.0,4340.0,4340.0,4310.0,4196.0,4260.0,4220.0,4316.0,4340.0,4340.0,4340.0,0.0
-326.2,-0.005535,5.85e-05,0.00513,0.6553,0.3428,0.79,0.636,17.75,7.516,4316.0,4340.0,4316.0,4340.0,4184.0,4316.0,4340.0,4340.0,4340.0,4340.0,4240.0,4340.0,4340.0,4130.0,4340.0,3936.0,4340.0,4340.0,4340.0,3762.0,4340.0,4340.0,4340.0,4340.0,4340.0,4340.0,4310.0,4316.0,4340.0,4340.0,4340.0,4316.0,4340.0,4340.0,4184.0,4224.0,4340.0,4340.0,4340.0,4340.0,4340.0,4340.0,4340.0,4230.0,4340.0,4340.0,4340.0,4340.0,4220.0,4230.0,4316.0,4340.0,4340.0,4340.0,4340.0,4340.0,4240.0,4340.0,4340.0,4340.0,4340.0,4340.0,3866.0,4316.0,4240.0,4340.0,4340.0,4340.0,4340.0,4340.0,4340.0,4340.0,4316.0,4340.0,4340.0,4340.0,4244.0,4340.0,4340.0,4340.0,4308.0,4190.0,4260.0,4220.0,4340.0,4340.0,4340.0,4340.0,0.0
-323.5,-0.005127,7.594e-05,0.006016,0.6553,0.3523,0.791,0.645,17.77,7.125,4316.0,4340.0,4316.0,4340.0,4170.0,4316.0,4340.0,4340.0,4340.0,4340.0,4224.0,4340.0,4340.0,4124.0,4340.0,3936.0,4316.0,4340.0,4340.0,3754.0,4340.0,4340.0,4340.0,4340.0,4340.0,4340.0,4324.0,4316.0,4340.0,4340.0,4340.0,4316.0,4340.0,4340.0,4188.0,4230.0,4316.0,4340.0,4340.0,4340.0,4340.0,4340.0,4340.0,4220.0,4340.0,4340.0,4340.0,4340.0,4216.0,4230.0,4316.0,4340.0,4340.0,4340.0,4340.0,4340.0,4240.0,4340.0,4340.0,4340.0,4340.0,4340.0,3838.0,4240.0,4244.0,4340.0,4340.0,4340.0,4340.0,4340.0,4340.0,4340.0,4304.0,4340.0,4340.0,4340.0,4240.0,4316.0,4340.0,4340.0,4308.0,4190.0,4260.0,4220.0,4316.0,4340.0,4340.0,4340.0,0.0
-326.0,-0.00526,6.956e-05,0.007027,0.6553,0.3562,0.787,0.647,18.36,7.766,4316.0,4340.0,4316.0,4340.0,4184.0,4316.0,4340.0,4340.0,4340.0,4340.0,4224.0,4340.0,4340.0,4130.0,4340.0,3936.0,4340.0,4340.0,4340.0,3754.0,4340.0,4340.0,4340.0,4340.0,4340.0,4340.0,4324.0,4316.0,4340.0,4340.0,4340.0,4316.0,4340.0,4340.0,4184.0,4224.0,4340.0,4340.0,4340.0,4340.0,4340.0,4340.0,4340.0,4230.0,4340.0,4340.0,4340.0,4340.0,4220.0,4240.0,4316.0,4340.0,4340.0,4340.0,4340.0,4340.0,4240.0,4340.0,4340.0,4340.0,4340.0,4340.0,3848.0,4316.0,4240.0,4340.0,4340.0,4340.0,4340.0,4340.0,4340.0,4340.0,4316.0,4340.0,4340.0,4340.0,4240.0,4340.0,4340.0,4340.0,4308.0,4190.0,4260.0,4220.0,4316.0,4340.0,4340.0,4340.0,0.0
-308.0,-0.005123,9.06e-05,0.00647,0.653,0.3533,0.8022,0.6387,18.12,5.594,4244.0,4316.0,4230.0,4316.0,4072.0,4230.0,4316.0,4316.0,4316.0,4316.0,4224.0,4316.0,4316.0,4130.0,4340.0,3946.0,4240.0,4340.0,4340.0,3754.0,4340.0,4340.0,4340.0,4340.0,4340.0,4340.0,4324.0,4230.0,4316.0,4340.0,4340.0,4230.0,4340.0,4340.0,4188.0,4184.0,4276.0,4340.0,4340.0,4340.0,4340.0,4340.0,4340.0,4156.0,4280.0,4340.0,4340.0,4340.0,4136.0,4184.0,4230.0,4340.0,4340.0,4340.0,4340.0,4340.0,4220.0,4340.0,4340.0,4340.0,4340.0,4340.0,3838.0,4216.0,4230.0,4340.0,4316.0,4340.0,4340.0,4340.0,4340.0,4340.0,4244.0,4316.0,4340.0,4340.0,4184.0,4316.0,4340.0,4340.0,4308.0,4196.0,4260.0,4156.0,4230.0,4340.0,4340.0,4340.0,0.0
-289.2,-0.00509,6.91e-05,0.005936,0.6562,0.3584,0.8047,0.6484,17.69,5.19,4230.0,4316.0,4230.0,4316.0,4030.0,4220.0,4240.0,4316.0,4316.0,4316.0,4224.0,4316.0,4316.0,4124.0,4316.0,3918.0,4230.0,4316.0,4316.0,3754.0,4316.0,4316.0,4316.0,4316.0,4316.0,4316.0,4320.0,4220.0,4316.0,4316.0,4316.0,4230.0,4316.0,4316.0,4184.0,4144.0,4240.0,4316.0,4316.0,4316.0,4316.0,4316.0,4316.0,4096.0,4240.0,4316.0,4316.0,4316.0,4072.0,4170.0,4230.0,4316.0,4316.0,4316.0,4316.0,4316.0,4224.0,4316.0,4316.0,4316.0,4316.0,4316.0,3838.0,4092.0,4224.0,4316.0,4316.0,4316.0,4316.0,4316.0,4316.0,4316.0,4230.0,4316.0,4316.0,4316.0,4184.0,4260.0,4316.0,4316.0,4308.0,4190.0,4260.0,4096.0,4230.0,4316.0,4316.0,4316.0,0.0
-289.8,-0.00511,6.014e-05,0.006863,0.6465,0.368,0.816,0.637,17.67,5.945,4230.0,4316.0,4224.0,4316.0,4024.0,4184.0,4316.0,4316.0,4316.0,4316.0,4224.0,4316.0,4316.0,4130.0,4316.0,3932.0,4230.0,4316.0,4316.0,3754.0,4316.0,4316.0,4316.0,4316.0,4316.0,4316.0,4320.0,4224.0,4316.0,4316.0,4316.0,4220.0,4316.0,4316.0,4184.0,4124.0,4230.0,4316.0,4316.0,4316.0,4316.0,4316.0,4316.0,4052.0,4230.0,4316.0,4316.0,4316.0,4068.0,4144.0,4220.0,4316.0,4316.0,4316.0,4316.0,4316.0,4184.0,4316.0,4316.0,4316.0,4316.0,4316.0,3838.0,4216.0,4216.0,4316.0,4304.0,4316.0,4316.0,4316.0,4316.0,4316.0,4230.0,4320.0,4316.0,4316.0,4156.0,4244.0,4316.0,4316.0,4316.0,4204.0,4260.0,4088.0,4230.0,4316.0,4316.0,4316.0,0.0
-312.8,-0.00507,4.613e-05,0.00762,0.64,0.3572,0.802,0.6436,18.19,5.83,4244.0,4340.0,4244.0,4340.0,4086.0,4230.0,4340.0,4340.0,4340.0,4340.0,4224.0,4340.0,4340.0,4130.0,4340.0,3918.0,4240.0,4340.0,4340.0,3754.0,4340.0,4340.0,4340.0,4340.0,4340.0,4340.0,4332.0,4240.0,4340.0,4340.0,4340.0,4240.0,4340.0,4340.0,4188.0,4188.0,4316.0,4340.0,4340.0,4340.0,4340.0,4340.0,4340.0,4156.0,4316.0,4340.0,4340.0,4340.0,4156.0,4184.0,4240.0,4340.0,4340.0,4340.0,4340.0,4340.0,4230.0,4340.0,4340.0,4340.0,4340.0,4340.0,3838.0,4224.0,4230.0,4340.0,4316.0,4340.0,4340.0,4340.0,4340.0,4340.0,4268.0,4340.0,4340.0,4340.0,4220.0,4316.0,4340.0,4340.0,4344.0,4212.0,4260.0,4124.0,4240.0,4340.0,4340.0,4340.0,0.0
-292.0,-0.00514,4.333e-05,0.006985,0.641,0.3477,0.8115,0.642,17.89,5.543,4230.0,4316.0,4230.0,4316.0,4026.0,4220.0,4316.0,4316.0,4316.0,4316.0,4224.0,4316.0,4316.0,4130.0,4316.0,3918.0,4230.0,4316.0,4316.0,3754.0,4316.0,4316.0,4316.0,4316.0,4316.0,4316.0,4316.0,4220.0,4316.0,4316.0,4316.0,4230.0,4316.0,4316.0,4188.0,4156.0,4244.0,4316.0,4316.0,4316.0,4316.0,4316.0,4316.0,4080.0,4240.0,4316.0,4316.0,4316.0,4072.0,4156.0,4230.0,4316.0,4316.0,4316.0,4316.0,4316.0,4220.0,4316.0,4316.0,4316.0,4316.0,4316.0,3838.0,4216.0,4224.0,4316.0,4316.0,4316.0,4316.0,4316.0,4316.0,4316.0,4230.0,4316.0,4316.0,4316.0,4184.0,4260.0,4316.0,4316.0,4330.0,4212.0,4260.0,4096.0,4230.0,4316.0,4316.0,4316.0,0.0
-292.2,-0.00556,3.725e-05,0.006733,0.645,0.3606,0.811,0.647,17.53,6.49,4230.0,4316.0,4230.0,4316.0,4044.0,4220.0,4316.0,4316.0,4316.0,4316.0,4224.0,4316.0,4316.0,4132.0,4316.0,3932.0,4230.0,4316.0,4316.0,3762.0,4316.0,4316.0,4316.0,4316.0,4316.0,4316.0,4316.0,4230.0,4316.0,4316.0,4316.0,4230.0,4316.0,4316.0,4184.0,4188.0,4244.0,4316.0,4316.0,4316.0,4316.0,4316.0,4316.0,4090.0,4244.0,4316.0,4316.0,4316.0,4096.0,4156.0,4230.0,4316.0,4316.0,4316.0,4316.0,4316.0,4220.0,4316.0,4316.0,4316.0,4316.0,4316.0,3868.0,4224.0,4220.0,4316.0,4316.0,4316.0,4316.0,4316.0,4316.0,4316.0,4240.0,4316.0,4316.0,4316.0,4184.0,4240.0,4316.0,4316.0,4316.0,4204.0,4260.0,4130.0,4224.0,4316.0,4316.0,4316.0,0.0
-296.8,-0.00557,2.474e-05,0.007442,0.6504,0.382,0.808,0.641,16.98,4.58,4230.0,4316.0,4220.0,4316.0,4008.0,4216.0,4240.0,4316.0,4316.0,4316.0,4224.0,4316.0,4316.0,4132.0,4316.0,3918.0,4230.0,4316.0,4316.0,3762.0,4316.0,4316.0,4316.0,4316.0,4316.0,4316.0,4310.0,4220.0,4316.0,4340.0,4340.0,4230.0,4340.0,4340.0,4184.0,4130.0,4240.0,4340.0,4340.0,4340.0,4340.0,4340.0,4340.0,4060.0,4230.0,4340.0,4340.0,4340.0,4048.0,4156.0,4230.0,4340.0,4340.0,4340.0,4340.0,4340.0,4184.0,4340.0,4340.0,4340.0,4340.0,4340.0,3866.0,4070.0,4216.0,4340.0,4270.0,4340.0,4340.0,4340.0,4340.0,4340.0,4230.0,4316.0,4340.0,4340.0,4156.0,4260.0,4340.0,4340.0,4324.0,4196.0,4256.0,4088.0,4230.0,4340.0,4340.0,4340.0,0.0
-291.0,-0.005646,2.426e-05,0.00827,0.6514,0.3818,0.8125,0.6387,17.19,6.516,4230.0,4316.0,4220.0,4316.0,4026.0,4220.0,4316.0,4316.0,4316.0,4316.0,4224.0,4316.0,4316.0,4132.0,4316.0,3918.0,4230.0,4316.0,4316.0,3762.0,4316.0,4316.0,4316.0,4316.0,4316.0,4316.0,4310.0,4220.0,4316.0,4316.0,4316.0,4220.0,4316.0,4316.0,4184.0,4156.0,4244.0,4316.0,4316.0,4316.0,4316.0,4316.0,4316.0,4060.0,4244.0,4316.0,4316.0,4316.0,4080.0,4124.0,4230.0,4316.0,4316.0,4316.0,4316.0,4316.0,4220.0,4316.0,4316.0,4316.0,4316.0,4316.0,3868.0,4224.0,4224.0,4316.0,4316.0,4316.0,4316.0,4316.0,4316.0,4316.0,4230.0,4316.0,4316.0,4316.0,4184.0,4260.0,4316.0,4316.0,4320.0,4196.0,4256.0,4090.0,4230.0,4316.0,4316.0,4316.0,0.0
